cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
0.04991,0.04993,2021-01-04 10:08:21.666,Abertura
0.04998,0.05,2021-01-04 11:03:19.573,Intermediário
0.04993,0.04995,2021-01-04 12:10:17.682,Intermediário
0.05054,0.05056,2021-01-04 13:07:33.45,Intermediário
0.05005,0.05007,2021-01-04 13:07:33.461,Fechamento
0.05189,0.0519,2021-01-05 10:04:19.68,Abertura
0.05192,0.05193,2021-01-05 11:11:17.275,Intermediário
0.05149,0.05151,2021-01-05 12:04:17.011,Intermediário
0.05179,0.05181,2021-01-05 13:11:14.036,Intermediário
0.05181,0.05183,2021-01-05 13:11:14.045,Fechamento
0.05149,0.05151,2021-01-06 10:03:20.218,Abertura
0.05131,0.05132,2021-01-06 11:06:17.197,Intermediário
0.05169,0.05171,2021-01-06 12:11:41.698,Intermediário
0.05165,0.05166,2021-01-06 13:12:28.246,Intermediário
0.05143,0.05144,2021-01-06 13:12:28.251,Fechamento
0.05131,0.05132,2021-01-07 10:06:20.255,Abertura
0.05134,0.05135,2021-01-07 11:06:18.807,Intermediário
0.05154,0.05156,2021-01-07 12:10:19.666,Intermediário
0.05177,0.05179,2021-01-07 13:11:33.559,Intermediário
0.0514,0.05141,2021-01-07 13:11:33.564,Fechamento
0.05161,0.05163,2021-01-08 10:10:19.826,Abertura
0.05144,0.05146,2021-01-08 11:03:18.151,Intermediário
0.05197,0.05199,2021-01-08 12:05:18.046,Intermediário
0.05181,0.05182,2021-01-08 13:08:31.58,Intermediário
0.05171,0.05172,2021-01-08 13:08:31.586,Fechamento
0.05269,0.05271,2021-01-11 10:08:20.779,Abertura
0.05263,0.05264,2021-01-11 11:09:17.838,Intermediário
0.05271,0.05272,2021-01-11 12:09:18.66,Intermediário
0.05278,0.0528,2021-01-11 13:03:59.417,Intermediário
0.05269,0.05272,2021-01-11 13:03:59.427,Fechamento
0.0525,0.05252,2021-01-12 10:13:49.04,Abertura
0.05251,0.05253,2021-01-12 11:06:18.298,Intermediário
0.05242,0.05244,2021-01-12 12:02:17.548,Intermediário
0.05217,0.05218,2021-01-12 13:07:38.012,Intermediário
0.05242,0.05243,2021-01-12 13:07:38.023,Fechamento
0.05131,0.05132,2021-01-13 10:10:19.591,Abertura
0.05074,0.05076,2021-01-13 11:02:18.044,Intermediário
0.05139,0.05141,2021-01-13 12:06:18.201,Intermediário
0.05086,0.05087,2021-01-13 13:03:31.959,Intermediário
0.05106,0.05107,2021-01-13 13:03:31.966,Fechamento
0.05063,0.05064,2021-01-14 10:22:38.157,Abertura
0.0507,0.05072,2021-01-14 11:04:20.226,Intermediário
0.05068,0.05069,2021-01-14 12:05:18.307,Intermediário
0.05029,0.0503,2021-01-14 13:05:07.341,Intermediário
0.05066,0.05067,2021-01-14 13:05:07.348,Fechamento
0.05075,0.05077,2021-01-15 10:02:22.273,Abertura
0.05094,0.05096,2021-01-15 11:06:18.687,Intermediário
0.05071,0.05072,2021-01-15 12:05:19.625,Intermediário
0.05068,0.0507,2021-01-15 13:02:58.505,Intermediário
0.05074,0.05076,2021-01-15 13:02:58.513,Fechamento
0.05105,0.05107,2021-01-18 10:09:24.959,Abertura
0.05109,0.05111,2021-01-18 11:03:17.964,Intermediário
0.05079,0.0508,2021-01-18 12:02:19.727,Intermediário
0.05057,0.05059,2021-01-18 13:10:06.887,Intermediário
0.05089,0.05091,2021-01-18 13:10:06.899,Fechamento
0.05065,0.05067,2021-01-19 10:03:21.499,Abertura
0.05082,0.05084,2021-01-19 11:10:19.141,Intermediário
0.051,0.05103,2021-01-19 12:11:19.686,Intermediário
0.0512,0.05122,2021-01-19 13:06:50.907,Intermediário
0.05094,0.05096,2021-01-19 13:06:50.916,Fechamento
0.05113,0.05114,2021-01-20 10:11:19.903,Abertura
0.05121,0.05122,2021-01-20 11:09:42.897,Intermediário
