cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
2.4108,2.4119,2012-01-02 10:02:38.38,Abertura
2.4178,2.4192,2012-01-02 11:04:28.617,Intermediário
2.4175,2.4186,2012-01-02 12:09:26.91,Intermediário
2.4178,2.4189,2012-01-02 13:05:50.315,Intermediário
2.4154,2.4165,2012-01-02 13:05:50.33,Fechamento
2.4112,2.4124,2012-01-03 10:08:29.345,Abertura
2.4087,2.4096,2012-01-03 11:06:27.5,Intermediário
2.4019,2.4029,2012-01-03 12:03:26.736,Intermediário
2.3966,2.3976,2012-01-03 13:06:40.799,Intermediário
2.4046,2.4057,2012-01-03 13:06:40.81,Fechamento
2.3742,2.3753,2012-01-04 10:11:30.575,Abertura
2.3706,2.3716,2012-01-04 11:04:31.2,Intermediário
2.359,2.3599,2012-01-04 12:10:28.542,Intermediário
2.3639,2.3648,2012-01-04 13:09:47.16,Intermediário
2.3666,2.3677,2012-01-04 13:09:47.168,Fechamento
2.3661,2.3671,2012-01-05 10:03:28.122,Abertura
2.3552,2.3563,2012-01-05 11:07:28.996,Intermediário
2.3493,2.3504,2012-01-05 12:05:29.903,Intermediário
2.3477,2.3487,2012-01-05 13:15:24.16,Intermediário
2.3502,2.3511,2012-01-05 13:15:24.169,Fechamento
2.356,2.357,2012-01-06 10:08:30.273,Abertura
2.3527,2.3537,2012-01-06 11:11:30.708,Intermediário
2.3468,2.3478,2012-01-06 12:10:31.148,Intermediário
2.3534,2.3544,2012-01-06 13:09:54.879,Intermediário
2.3447,2.3458,2012-01-06 13:09:54.909,Fechamento
2.3577,2.3588,2012-01-09 10:09:30.221,Abertura
2.3496,2.3506,2012-01-09 11:04:29.773,Intermediário
2.35,2.351,2012-01-09 12:08:26.131,Intermediário
2.3465,2.3474,2012-01-09 13:03:03.44,Intermediário
2.3483,2.3493,2012-01-09 13:03:03.456,Fechamento
2.3097,2.3108,2012-01-10 10:06:29.311,Abertura
2.3067,2.3077,2012-01-10 11:02:32.555,Intermediário
2.3054,2.3063,2012-01-10 12:07:29.033,Intermediário
2.3044,2.3054,2012-01-10 13:07:18.909,Intermediário
2.3061,2.307,2012-01-10 13:07:18.925,Fechamento
2.295,2.296,2012-01-11 10:10:35.688,Abertura
2.2929,2.294,2012-01-11 11:11:27.144,Intermediário
2.29,2.2911,2012-01-11 12:11:42.441,Intermediário
2.2881,2.2891,2012-01-11 13:06:42.043,Intermediário
2.2871,2.2881,2012-01-11 13:06:42.05,Fechamento
2.2781,2.2791,2012-01-12 10:02:35.847,Abertura
2.2796,2.2806,2012-01-12 11:11:29.491,Intermediário
2.2806,2.2816,2012-01-12 12:03:27.543,Intermediário
2.288,2.2892,2012-01-12 13:05:39.125,Intermediário
2.2897,2.2907,2012-01-12 13:05:39.135,Fechamento
2.2713,2.2724,2012-01-13 10:02:29.976,Abertura
2.2737,2.2748,2012-01-13 11:11:26.508,Intermediário
2.2733,2.2745,2012-01-13 12:09:27.391,Intermediário
2.2749,2.2759,2012-01-13 13:06:08.7,Intermediário
2.2625,2.2636,2012-01-13 13:06:08.708,Fechamento
2.2596,2.2607,2012-01-16 10:02:33.527,Abertura
2.2609,2.2618,2012-01-16 11:11:29.166,Intermediário
2.2585,2.2595,2012-01-16 12:03:27.698,Intermediário
2.2586,2.2597,2012-01-16 13:11:59.943,Intermediário
