cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
2.702,2.7029,2013-01-02 10:07:30.04,Abertura
2.7072,2.7081,2013-01-02 11:06:26.78,Intermediário
2.7044,2.7054,2013-01-02 12:07:28.76,Intermediário
2.7074,2.7084,2013-01-02 13:05:48.207,Intermediário
2.7054,2.7064,2013-01-02 13:05:48.249,Fechamento
2.6836,2.6846,2013-01-03 10:05:29.679,Abertura
2.6814,2.6824,2013-01-03 11:03:30.72,Intermediário
2.6837,2.6847,2013-01-03 12:03:29.368,Intermediário
2.6759,2.6769,2013-01-03 13:10:38.655,Intermediário
2.6802,2.6812,2013-01-03 13:10:38.68,Fechamento
2.6586,2.6596,2013-01-04 10:10:31.012,Abertura
2.6606,2.6616,2013-01-04 11:05:29.966,Intermediário
2.6597,2.6607,2013-01-04 12:08:27.674,Intermediário
2.6619,2.6631,2013-01-04 13:11:43.912,Intermediário
2.6667,2.6679,2013-01-04 13:11:43.935,Fechamento
2.652,2.6529,2013-01-07 10:07:36.552,Abertura
2.645,2.646,2013-01-07 11:03:27.506,Intermediário
2.6509,2.6519,2013-01-07 12:11:27.957,Intermediário
2.6459,2.6468,2013-01-07 13:06:51.101,Intermediário
2.6509,2.6519,2013-01-07 13:06:51.118,Fechamento
2.6554,2.6563,2013-01-08 10:08:27.874,Abertura
2.6485,2.6497,2013-01-08 11:06:28.075,Intermediário
2.6578,2.6589,2013-01-08 12:09:27.053,Intermediário
2.6625,2.6633,2013-01-08 13:02:55.249,Intermediário
2.6538,2.6548,2013-01-08 13:02:55.261,Fechamento
2.6677,2.6687,2013-01-09 10:11:31.161,Abertura
2.6658,2.6667,2013-01-09 11:08:34.98,Intermediário
2.6634,2.6644,2013-01-09 12:09:26.151,Intermediário
2.66,2.661,2013-01-09 13:07:45.942,Intermediário
2.663,2.664,2013-01-09 13:07:45.947,Fechamento
2.6673,2.6682,2013-01-10 10:08:27.563,Abertura
2.6716,2.6726,2013-01-10 11:08:26.813,Intermediário
2.6808,2.6818,2013-01-10 12:08:27.211,Intermediário
2.6834,2.6844,2013-01-10 13:06:41.504,Intermediário
2.6838,2.6848,2013-01-10 13:06:41.511,Fechamento
2.6961,2.6971,2013-01-11 10:04:28.679,Abertura
2.698,2.699,2013-01-11 11:10:29.006,Intermediário
2.7111,2.7121,2013-01-11 12:11:26.139,Intermediário
2.7134,2.7144,2013-01-11 13:10:35.892,Intermediário
2.7127,2.7137,2013-01-11 13:10:35.899,Fechamento
2.7155,2.7164,2013-01-14 10:05:29.098,Abertura
2.7145,2.7155,2013-01-14 11:05:28.931,Intermediário
2.7145,2.7155,2013-01-14 12:03:26.361,Intermediário
2.7128,2.7138,2013-01-14 13:09:43.275,Intermediário
2.7144,2.7154,2013-01-14 13:09:43.286,Fechamento
2.7179,2.7189,2013-01-15 10:07:34.075,Abertura
2.713,2.714,2013-01-15 11:06:27.308,Intermediário
2.7156,2.7166,2013-01-15 12:02:38.853,Intermediário
2.7169,2.7179,2013-01-15 13:06:39.398,Intermediário
2.7153,2.7163,2013-01-15 13:06:39.404,Fechamento
2.7122,2.7131,2013-01-16 10:08:28.424,Abertura
2.7054,2.7064,2013-01-16 11:11:27.978,Intermediário
2.7089,2.7099,2013-01-16 12:03:28.051,Intermediário
2.7097,2.7107,2013-01-16 13:10:16.772,Intermediário
2.7081,2.7091,2013-01-16 13:10:16.782,Fechamento
2.7284,2.7293,2013-01-17 10:05:27.869,Abertura
2.7271,2.728,2013-01-17 11:07:30.805,Intermediário
2.7211,2.7222,2013-01-17 12:02:36.53,Intermediário
2.7234,2.7244,2013-01-17 13:02:55.248,Intermediário
2.7226,2.7236,2013-01-17 13:02:55.259,Fechamento
2.7285,2.7295,2013-01-18 10:10:49.237,Abertura
2.7225,2.7235,2013-01-18 11:05:28.371,Intermediário
2.7207,2.7216,2013-01-18 12:10:26.818,Intermediário
2.7209,2.7218,2013-01-18 13:12:12.11,Intermediário
2.7221,2.7232,2013-01-18 13:12:12.117,Fechamento
2.7173,2.7182,2013-01-21 10:09:53.31,Abertura
2.7175,2.7184,2013-01-21 11:14:36.764,Intermediário
2.7173,2.7182,2013-01-21 12:06:31.646,Intermediário
2.7187,2.7197,2013-01-21 13:34:30.909,Intermediário
2.7172,2.7181,2013-01-21 13:34:30.918,Fechamento
2.7259,2.7268,2013-01-22 10:02:36.097,Abertura
2.727,2.7279,2013-01-22 11:08:26.559,Intermediário
2.7251,2.726,2013-01-22 12:08:27.197,Intermediário
2.728,2.7288,2013-01-22 13:05:53.566,Intermediário
2.7246,2.7255,2013-01-22 13:05:53.572,Fechamento
2.7218,2.7228,2013-01-23 10:10:33.33,Abertura
2.7196,2.7206,2013-01-23 11:04:27.473,Intermediário
2.7181,2.7191,2013-01-23 12:11:14.475,Intermediário
2.7161,2.7171,2013-01-23 13:07:15.155,Intermediário
2.7185,2.7195,2013-01-23 13:07:15.162,Fechamento
2.7125,2.7135,2013-01-24 10:11:28.42,Abertura
2.7126,2.7135,2013-01-24 11:11:29.113,Intermediário
2.7151,2.7161,2013-01-24 12:10:28.613,Intermediário
2.7094,2.7102,2013-01-24 13:09:40.821,Intermediário
2.7139,2.7149,2013-01-24 13:09:40.829,Fechamento
2.7266,2.7279,2013-01-25 10:03:49.452,Abertura
2.7269,2.7281,2013-01-25 11:02:44.437,Intermediário
2.7278,2.7291,2013-01-25 12:07:36.153,Intermediário
2.7306,2.7317,2013-01-25 13:04:58.832,Intermediário
2.7319,2.7332,2013-01-25 13:04:58.866,Fechamento
2.7321,2.733,2013-01-28 10:09:28.896,Abertura
2.7365,2.7375,2013-01-28 11:03:28.616,Intermediário
2.7097,2.7107,2013-01-28 12:10:28.772,Intermediário
2.7101,2.7111,2013-01-28 13:03:00.461,Intermediário
2.725,2.7261,2013-01-28 13:03:00.518,Fechamento
2.678,2.679,2013-01-29 10:11:30.407,Abertura
2.6792,2.6801,2013-01-29 11:07:30.779,Intermediário
2.6688,2.6696,2013-01-29 12:10:29.251,Intermediário
2.6804,2.6815,2013-01-29 13:08:36.437,Intermediário
2.6837,2.6847,2013-01-29 13:08:36.467,Fechamento
2.6856,2.6868,2013-01-30 10:09:27.605,Abertura
2.6935,2.6945,2013-01-30 11:05:27.548,Intermediário
2.6925,2.6935,2013-01-30 12:05:26.606,Intermediário
2.7054,2.7063,2013-01-30 13:08:50.223,Intermediário
2.6956,2.6966,2013-01-30 13:08:50.25,Fechamento
2.6912,2.6922,2013-01-31 10:05:31.121,Abertura
2.6893,2.6903,2013-01-31 11:02:39.852,Intermediário
2.698,2.699,2013-01-31 12:03:28.05,Intermediário
2.7033,2.7043,2013-01-31 13:11:41.758,Intermediário
2.6977,2.6987,2013-01-31 13:11:41.77,Fechamento
2.7127,2.7136,2013-02-01 10:03:30.946,Abertura
2.7079,2.7089,2013-02-01 11:09:29.239,Intermediário
2.7031,2.7039,2013-02-01 12:09:29.354,Intermediário
2.6969,2.6979,2013-02-01 13:02:58.713,Intermediário
2.6972,2.6981,2013-02-01 13:02:58.868,Fechamento
2.6943,2.6953,2013-02-04 10:23:24.127,Abertura
2.6994,2.7004,2013-02-04 11:08:34.53,Intermediário
2.7006,2.7018,2013-02-04 12:10:28.308,Intermediário
2.6989,2.6997,2013-02-04 13:04:25.023,Intermediário
2.699,2.6999,2013-02-04 13:04:25.033,Fechamento
2.6962,2.6972,2013-02-05 10:08:28.779,Abertura
