cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
0.627,0.6273,2021-01-04 10:08:21.666,Abertura
0.6275,0.6278,2021-01-04 11:03:19.573,Intermediário
0.6268,0.6271,2021-01-04 12:10:17.682,Intermediário
0.6338,0.6341,2021-01-04 13:07:33.45,Intermediário
0.6277,0.628,2021-01-04 13:07:33.461,Fechamento
0.6513,0.6516,2021-01-05 10:04:19.68,Abertura
0.6503,0.6506,2021-01-05 11:11:17.275,Intermediário
0.6457,0.646,2021-01-05 12:04:17.011,Intermediário
0.6485,0.6488,2021-01-05 13:11:14.036,Intermediário
0.6488,0.6491,2021-01-05 13:11:14.045,Fechamento
0.6496,0.6499,2021-01-06 10:03:20.218,Abertura
0.6468,0.6471,2021-01-06 11:06:17.197,Intermediário
0.653,0.6533,2021-01-06 12:11:41.698,Intermediário
0.651,0.6511,2021-01-06 13:12:28.246,Intermediário
0.6482,0.6484,2021-01-06 13:12:28.251,Fechamento
0.6479,0.6482,2021-01-07 10:06:20.255,Abertura
0.6479,0.6483,2021-01-07 11:06:18.807,Intermediário
0.6518,0.6521,2021-01-07 12:10:19.666,Intermediário
0.6555,0.6559,2021-01-07 13:11:33.559,Intermediário
0.6508,0.6511,2021-01-07 13:11:33.564,Fechamento
0.6537,0.654,2021-01-08 10:10:19.826,Abertura
0.6506,0.651,2021-01-08 11:03:18.151,Intermediário
0.6574,0.6577,2021-01-08 12:05:18.046,Intermediário
0.6555,0.6558,2021-01-08 13:08:31.58,Intermediário
0.6542,0.6545,2021-01-08 13:08:31.586,Fechamento
0.6635,0.6637,2021-01-11 10:08:20.779,Abertura
0.6602,0.6604,2021-01-11 11:09:17.838,Intermediário
0.6611,0.6614,2021-01-11 12:09:18.66,Intermediário
0.6636,0.664,2021-01-11 13:03:59.417,Intermediário
0.6625,0.6629,2021-01-11 13:03:59.427,Fechamento
0.6598,0.6601,2021-01-12 10:13:49.04,Abertura
0.6595,0.6598,2021-01-12 11:06:18.298,Intermediário
0.6583,0.6588,2021-01-12 12:02:17.548,Intermediário
0.6561,0.6564,2021-01-12 13:07:38.012,Intermediário
0.6592,0.6596,2021-01-12 13:07:38.023,Fechamento
0.6399,0.6402,2021-01-13 10:10:19.591,Abertura
0.632,0.6323,2021-01-13 11:02:18.044,Intermediário
0.64,0.6404,2021-01-13 12:06:18.201,Intermediário
0.6342,0.6344,2021-01-13 13:03:31.959,Intermediário
0.6367,0.6369,2021-01-13 13:03:31.966,Fechamento
0.6321,0.6323,2021-01-14 10:22:38.157,Abertura
0.632,0.6324,2021-01-14 11:04:20.226,Intermediário
0.6314,0.6317,2021-01-14 12:05:18.307,Intermediário
0.627,0.6273,2021-01-14 13:05:07.341,Intermediário
0.6317,0.632,2021-01-14 13:05:07.348,Fechamento
0.63,0.6303,2021-01-15 10:02:22.273,Abertura
0.6308,0.6311,2021-01-15 11:06:18.687,Intermediário
0.6281,0.6284,2021-01-15 12:05:19.625,Intermediário
0.628,0.6284,2021-01-15 13:02:58.505,Intermediário
0.6288,0.6292,2021-01-15 13:02:58.513,Fechamento
0.6289,0.6294,2021-01-18 10:09:24.959,Abertura
0.6299,0.6302,2021-01-18 11:03:17.964,Intermediário
0.627,0.6273,2021-01-18 12:02:19.727,Intermediário
0.625,0.6253,2021-01-18 13:10:06.887,Intermediário
0.629,0.6293,2021-01-18 13:10:06.899,Fechamento
0.6328,0.6332,2021-01-19 10:03:21.499,Abertura
0.6344,0.6347,2021-01-19 11:10:19.141,Intermediário
0.635,0.6353,2021-01-19 12:11:19.686,Intermediário
0.6369,0.6372,2021-01-19 13:06:50.907,Intermediário
0.6336,0.6339,2021-01-19 13:06:50.916,Fechamento
0.6334,0.6337,2021-01-20 10:11:19.903,Abertura
0.6346,0.6349,2021-01-20 11:09:42.897,Intermediário
0.6316,0.6319,2021-01-20 12:04:18.047,Intermediário
0.6338,0.6342,2021-01-20 13:07:06.976,Intermediário
0.6349,0.6352,2021-01-20 13:07:06.979,Fechamento
0.6331,0.6334,2021-01-21 10:07:19.919,Abertura
0.6363,0.6366,2021-01-21 11:06:18.835,Intermediário
0.6446,0.645,2021-01-21 12:07:19.62,Intermediário
0.6476,0.6479,2021-01-21 13:06:33.292,Intermediário
0.6413,0.6416,2021-01-21 13:06:33.298,Fechamento
0.6532,0.6536,2021-01-22 10:02:23.862,Abertura
0.6531,0.6535,2021-01-22 11:04:17.807,Intermediário
0.6562,0.6568,2021-01-22 12:06:17.897,Intermediário
0.6572,0.6576,2021-01-22 13:03:37.616,Intermediário
0.6544,0.6548,2021-01-22 13:03:37.619,Fechamento
0.6604,0.6608,2021-01-25 10:02:23.465,Abertura
0.665,0.6655,2021-01-25 11:08:39.949,Intermediário
0.6656,0.6662,2021-01-25 12:09:16.015,Intermediário
0.6655,0.6659,2021-01-25 13:08:46.234,Intermediário
0.6632,0.6636,2021-01-25 13:08:46.239,Fechamento
0.6532,0.6535,2021-01-26 10:09:18.061,Abertura
0.6517,0.652,2021-01-26 11:10:19.075,Intermediário
0.6477,0.648,2021-01-26 12:10:20.137,Intermediário
0.6451,0.6454,2021-01-26 13:02:34.957,Intermediário
0.6494,0.6497,2021-01-26 13:02:34.963,Fechamento
0.6434,0.6437,2021-01-27 10:02:20.384,Abertura
0.6426,0.6429,2021-01-27 11:08:18.352,Intermediário
0.6412,0.6415,2021-01-27 12:06:17.663,Intermediário
0.6465,0.6467,2021-01-27 13:04:21.319,Intermediário
0.6434,0.6436,2021-01-27 13:04:21.326,Fechamento
0.6489,0.6492,2021-01-28 10:02:20.014,Abertura
0.6476,0.6478,2021-01-28 11:09:18.645,Intermediário
0.6504,0.6511,2021-01-28 12:06:17.158,Intermediário
0.6524,0.6527,2021-01-28 13:04:39.479,Intermediário
0.6505,0.6508,2021-01-28 13:04:39.485,Fechamento
0.6579,0.6582,2021-01-29 10:07:01.29,Abertura
0.6578,0.6582,2021-01-29 11:05:54.971,Intermediário
0.6581,0.6584,2021-01-29 12:08:08.693,Intermediário
0.655,0.6553,2021-01-29 13:04:37.001,Intermediário
0.6571,0.6574,2021-01-29 13:04:37.004,Fechamento
0.6461,0.6464,2021-02-01 10:07:21.982,Abertura
0.6486,0.6489,2021-02-01 11:05:21.817,Intermediário
0.6493,0.6503,2021-02-01 12:09:18.348,Intermediário
0.6503,0.6506,2021-02-01 13:08:36.911,Intermediário
0.6482,0.6485,2021-02-01 13:08:36.919,Fechamento
0.6404,0.6407,2021-02-02 10:14:51.656,Abertura
0.6373,0.6376,2021-02-02 11:08:19.505,Intermediário
0.6405,0.6408,2021-02-02 12:07:18.764,Intermediário
0.6363,0.6366,2021-02-02 13:05:57.484,Intermediário
0.6393,0.6396,2021-02-02 13:05:57.49,Fechamento
0.6334,0.6337,2021-02-03 10:02:20.264,Abertura
0.6332,0.6335,2021-02-03 11:08:02.115,Intermediário
0.6343,0.6346,2021-02-03 12:05:17.403,Intermediário
0.6358,0.6361,2021-02-03 13:10:45.466,Intermediário
0.6342,0.6345,2021-02-03 13:10:45.471,Fechamento
0.6354,0.6357,2021-02-04 10:09:17.719,Abertura
0.6348,0.6351,2021-02-04 11:04:32.031,Intermediário
0.6384,0.6386,2021-02-04 12:03:16.802,Intermediário
0.64,0.6403,2021-02-04 13:10:25.181,Intermediário
0.6371,0.6373,2021-02-04 13:10:25.186,Fechamento
0.6462,0.6465,2021-02-05 10:10:19.561,Abertura
0.6392,0.6394,2021-02-05 11:08:18.126,Intermediário
0.638,0.6383,2021-02-05 12:10:21.239,Intermediário
0.6379,0.6382,2021-02-05 13:10:53.958,Intermediário
0.642,0.6424,2021-02-05 13:10:53.963,Fechamento
0.6414,0.6417,2021-02-08 10:07:20.204,Abertura
0.6418,0.6422,2021-02-08 11:02:18.427,Intermediário
0.6385,0.6388,2021-02-08 12:10:17.39,Intermediário
0.6345,0.6349,2021-02-08 13:05:38.849,Intermediário
0.6396,0.6399,2021-02-08 13:05:38.857,Fechamento
0.6471,0.6474,2021-02-09 10:04:19.221,Abertura
0.6487,0.649,2021-02-09 11:03:17.779,Intermediário
0.6511,0.6514,2021-02-09 12:10:19.86,Intermediário
0.6517,0.652,2021-02-09 13:12:05.404,Intermediário
0.65,0.6503,2021-02-09 13:12:05.416,Fechamento
0.6515,0.6517,2021-02-10 10:29:00.701,Abertura
0.6506,0.6509,2021-02-10 11:03:18.276,Intermediário
0.6495,0.6498,2021-02-10 12:02:19.114,Intermediário
0.6469,0.6472,2021-02-10 13:08:47.181,Intermediário
0.6491,0.6494,2021-02-10 13:08:47.187,Fechamento
0.6424,0.6428,2021-02-11 10:09:19.984,Abertura
0.6459,0.6462,2021-02-11 11:08:17.937,Intermediário
0.6448,0.6451,2021-02-11 12:07:17.784,Intermediário
0.6459,0.6462,2021-02-11 13:03:46.669,Intermediário
0.6445,0.6449,2021-02-11 13:03:46.675,Fechamento
0.6477,0.648,2021-02-12 10:04:22.56,Abertura
0.6474,0.6478,2021-02-12 11:06:18.288,Intermediário
0.6438,0.6442,2021-02-12 12:11:19.526,Intermediário
0.6451,0.6454,2021-02-12 13:03:15.678,Intermediário
0.6472,0.6475,2021-02-12 13:03:15.684,Fechamento
0.6501,0.6503,2021-02-17 14:38:18.902,Abertura
0.6499,0.6501,2021-02-17 15:35:16.786,Intermediário
0.65,0.6502,2021-02-17 15:35:16.801,Fechamento
0.6505,0.6509,2021-02-18 10:05:21.547,Abertura
0.6526,0.6529,2021-02-18 11:11:18.247,Intermediário
0.651,0.6513,2021-02-18 12:04:17.579,Intermediário
0.6533,0.6536,2021-02-18 13:03:28.675,Intermediário
