cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
0.22381,0.22579,2002-01-02 09:59:00.0,Abertura
0.22417,0.22586,2002-01-02 10:00:00.0,Intermediário
0.22413,0.22533,2002-01-02 10:30:00.0,Intermediário
0.22436,0.22566,2002-01-02 11:00:00.0,Intermediário
0.22425,0.22546,2002-01-02 11:30:00.0,Intermediário
0.2244,0.2256,2002-01-02 12:00:00.0,Intermediário
0.22409,0.2253,2002-01-02 12:30:00.0,Intermediário
0.22412,0.22532,2002-01-02 13:00:00.0,Intermediário
0.22413,0.22534,2002-01-02 13:30:00.0,Intermediário
0.22411,0.22531,2002-01-02 14:00:00.0,Intermediário
0.22389,0.22509,2002-01-02 14:30:00.0,Intermediário
0.22423,0.22543,2002-01-02 15:00:00.0,Intermediário
0.22473,0.22603,2002-01-02 15:30:00.0,Intermediário
0.22411,0.22542,2002-01-02 16:00:00.0,Intermediário
0.22373,0.22503,2002-01-02 16:30:00.0,Fechamento Interbancário
0.22427,0.22468,2002-01-02 18:05:00.0,Fechamento
0.22195,0.22392,2002-01-03 09:34:00.0,Abertura
0.22334,0.22455,2002-01-03 10:00:00.0,Intermediário
0.22395,0.22515,2002-01-03 10:30:00.0,Intermediário
0.22408,0.22528,2002-01-03 11:00:00.0,Intermediário
0.22398,0.22518,2002-01-03 11:30:00.0,Intermediário
0.22333,0.22453,2002-01-03 12:00:00.0,Intermediário
0.22291,0.22401,2002-01-03 12:30:00.0,Intermediário
0.222,0.22319,2002-01-03 13:00:00.0,Intermediário
0.22153,0.22272,2002-01-03 13:30:00.0,Intermediário
0.22179,0.22298,2002-01-03 14:00:00.0,Intermediário
0.22163,0.22282,2002-01-03 14:30:00.0,Intermediário
0.22178,0.22298,2002-01-03 15:00:00.0,Intermediário
0.22183,0.22302,2002-01-03 15:30:00.0,Intermediário
0.22206,0.22325,2002-01-03 16:00:00.0,Intermediário
0.22215,0.22334,2002-01-03 16:30:00.0,Fechamento Interbancário
0.22222,0.22263,2002-01-03 17:38:00.0,Fechamento
0.22233,0.2243,2002-01-04 09:38:00.0,Abertura
0.22268,0.22397,2002-01-04 10:00:00.0,Intermediário
0.22319,0.22439,2002-01-04 10:30:00.0,Intermediário
0.22306,0.22426,2002-01-04 11:00:00.0,Intermediário
0.22357,0.22476,2002-01-04 11:30:00.0,Intermediário
0.22287,0.22406,2002-01-04 12:00:00.0,Intermediário
0.22377,0.22497,2002-01-04 12:30:00.0,Intermediário
0.22418,0.22548,2002-01-04 13:00:00.0,Intermediário
0.22385,0.22505,2002-01-04 13:30:00.0,Intermediário
0.22344,0.22463,2002-01-04 14:00:00.0,Intermediário
0.22346,0.22466,2002-01-04 14:30:00.0,Intermediário
0.22366,0.22486,2002-01-04 15:00:00.0,Intermediário
0.22428,0.22548,2002-01-04 15:30:00.0,Intermediário
0.22551,0.22662,2002-01-04 16:00:00.0,Intermediário
0.22495,0.22644,2002-01-04 16:30:00.0,Fechamento Interbancário
