cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
2.6858,2.6869,2015-01-02 10:06:25.045,Abertura
2.6915,2.6932,2015-01-02 11:10:26.097,Intermediário
2.7065,2.7076,2015-01-02 12:04:21.991,Intermediário
2.6966,2.6992,2015-01-02 13:08:59.976,Intermediário
2.6912,2.6937,2015-01-02 13:09:00.008,Fechamento
2.679,2.6801,2015-01-05 10:11:23.034,Abertura
2.6843,2.6854,2015-01-05 11:07:22.613,Intermediário
2.6876,2.6893,2015-01-05 12:05:28.003,Intermediário
2.6947,2.6966,2015-01-05 13:05:39.03,Intermediário
2.6918,2.6937,2015-01-05 13:05:39.045,Fechamento
2.6855,2.6868,2015-01-06 10:09:23.702,Abertura
2.6754,2.677,2015-01-06 11:07:26.474,Intermediário
2.6702,2.6714,2015-01-06 12:08:22.494,Intermediário
2.6745,2.6762,2015-01-06 13:02:40.484,Intermediário
2.6772,2.679,2015-01-06 13:02:40.508,Fechamento
2.6365,2.6387,2015-01-07 10:09:24.321,Abertura
2.6361,2.6372,2015-01-07 11:10:27.792,Intermediário
2.6376,2.6395,2015-01-07 12:03:21.791,Intermediário
2.644,2.6451,2015-01-07 13:03:26.345,Intermediário
2.6371,2.6382,2015-01-07 13:03:26.355,Fechamento
2.6314,2.633,2015-01-08 10:06:22.285,Abertura
2.6472,2.6483,2015-01-08 11:10:28.844,Intermediário
2.6471,2.6482,2015-01-08 12:04:22.055,Intermediário
2.6348,2.6362,2015-01-08 13:14:50.905,Intermediário
2.6432,2.6446,2015-01-08 13:14:50.913,Fechamento
2.6248,2.6269,2015-01-09 10:03:22.239,Abertura
2.6132,2.6143,2015-01-09 11:04:22.214,Intermediário
2.6037,2.6048,2015-01-09 12:11:21.254,Intermediário
2.6017,2.6028,2015-01-09 13:05:35.294,Intermediário
2.6076,2.6087,2015-01-09 13:05:35.298,Fechamento
2.5956,2.5967,2015-01-12 10:06:23.724,Abertura
2.607,2.6081,2015-01-12 11:09:21.12,Intermediário
2.6252,2.6263,2015-01-12 12:06:22.982,Intermediário
2.6249,2.626,2015-01-12 13:08:28.675,Intermediário
2.6192,2.6203,2015-01-12 13:08:28.69,Fechamento
2.6133,2.6144,2015-01-13 10:08:21.599,Abertura
2.5912,2.593,2015-01-13 11:06:22.441,Intermediário
2.5919,2.5931,2015-01-13 12:05:28.277,Intermediário
2.588,2.5891,2015-01-13 13:03:36.241,Intermediário
2.5927,2.5938,2015-01-13 13:03:36.247,Fechamento
2.5782,2.5796,2015-01-14 10:07:27.111,Abertura
2.5671,2.5687,2015-01-14 11:13:15.231,Intermediário
2.5805,2.5824,2015-01-14 12:07:26.482,Intermediário
2.56,2.5611,2015-01-14 13:11:33.12,Intermediário
2.5735,2.5746,2015-01-14 13:11:33.125,Fechamento
2.974,2.9767,2015-01-15 10:11:25.339,Abertura
2.9751,2.9788,2015-01-15 11:05:28.406,Intermediário
2.981,2.9844,2015-01-15 12:06:22.749,Intermediário
2.9579,2.9592,2015-01-15 13:09:30.859,Intermediário
2.9476,2.949,2015-01-15 13:09:30.875,Fechamento
2.9897,2.9928,2015-01-16 10:02:33.124,Abertura
2.9901,2.9938,2015-01-16 11:10:24.299,Intermediário
2.9977,3.0015,2015-01-16 12:10:24.402,Intermediário
3.0573,3.0598,2015-01-16 13:16:19.436,Intermediário
3.0567,3.0592,2015-01-16 13:16:19.452,Fechamento
3.0056,3.0078,2015-01-19 10:09:24.595,Abertura
3.0184,3.0198,2015-01-19 11:08:22.04,Intermediário
3.0128,3.0152,2015-01-19 12:10:26.633,Intermediário
3.0101,3.0115,2015-01-19 13:07:19.338,Intermediário
3.0061,3.0074,2015-01-19 13:07:19.346,Fechamento
3.0086,3.0117,2015-01-20 10:11:24.492,Abertura
3.0028,3.0055,2015-01-20 11:08:22.573,Intermediário
3.0143,3.0174,2015-01-20 12:07:25.87,Intermediário
3.0184,3.0211,2015-01-20 13:10:25.32,Intermediário
3.0131,3.0159,2015-01-20 13:10:25.331,Fechamento
3.0043,3.0058,2015-01-21 10:05:29.334,Abertura
3.0081,3.0116,2015-01-21 11:07:22.82,Intermediário
3.0264,3.0293,2015-01-21 12:06:22.352,Intermediário
3.0163,3.02,2015-01-21 13:10:56.681,Intermediário
3.0282,3.0319,2015-01-21 13:10:56.693,Fechamento
3.0118,3.0139,2015-01-22 10:05:33.242,Abertura
3.017,3.0205,2015-01-22 11:04:26.22,Intermediário
2.9984,3.0012,2015-01-22 12:03:25.562,Intermediário
2.9744,2.9768,2015-01-22 13:09:35.599,Intermediário
2.987,2.9894,2015-01-22 13:09:35.609,Fechamento
2.9417,2.9437,2015-01-23 10:08:23.144,Abertura
2.9592,2.9626,2015-01-23 11:04:20.75,Intermediário
2.96,2.962,2015-01-23 12:11:22.975,Intermediário
2.9507,2.9541,2015-01-23 13:08:27.083,Intermediário
2.9573,2.9607,2015-01-23 13:08:27.089,Fechamento
2.9171,2.9191,2015-01-26 10:06:48.349,Abertura
2.9075,2.9088,2015-01-26 11:03:23.381,Intermediário
2.9152,2.9166,2015-01-26 12:05:28.075,Intermediário
2.897,2.9002,2015-01-26 13:02:36.843,Intermediário
2.9038,2.9071,2015-01-26 13:02:36.859,Fechamento
2.867,2.8683,2015-01-27 10:09:21.776,Abertura
2.8733,2.8746,2015-01-27 11:02:26.992,Intermediário
2.8645,2.8664,2015-01-27 12:07:24.172,Intermediário
2.8655,2.8674,2015-01-27 13:15:14.258,Intermediário
2.8731,2.875,2015-01-27 13:15:14.272,Fechamento
2.8465,2.849,2015-01-28 10:10:27.957,Abertura
2.8615,2.8634,2015-01-28 11:23:18.516,Intermediário
2.8614,2.8636,2015-01-28 12:04:22.925,Intermediário
2.8517,2.8527,2015-01-28 13:12:08.664,Intermediário
2.8492,2.8502,2015-01-28 13:12:08.671,Fechamento
2.8329,2.8342,2015-01-29 10:08:21.856,Abertura
2.8268,2.829,2015-01-29 11:04:21.639,Intermediário
2.8253,2.8266,2015-01-29 12:08:21.905,Intermediário
2.8187,2.82,2015-01-29 13:05:27.791,Intermediário
2.8205,2.8217,2015-01-29 13:05:27.809,Fechamento
2.8549,2.8562,2015-01-30 10:06:25.691,Abertura
2.8749,2.8774,2015-01-30 11:11:26.831,Intermediário
2.8907,2.892,2015-01-30 12:09:26.58,Intermediário
2.8776,2.8794,2015-01-30 13:03:33.48,Intermediário
2.8664,2.8682,2015-01-30 13:03:33.49,Fechamento
2.8648,2.866,2015-02-02 10:06:23.402,Abertura
2.8731,2.8747,2015-02-02 11:08:19.9,Intermediário
2.9066,2.9081,2015-02-02 12:08:22.249,Intermediário
2.9084,2.9122,2015-02-02 13:07:35.503,Intermediário
2.8949,2.8987,2015-02-02 13:07:35.534,Fechamento
2.9171,2.919,2015-02-03 10:08:21.873,Abertura
2.9296,2.9328,2015-02-03 11:04:21.046,Intermediário
