cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
1.57319,1.58264,2008-01-02 09:24:00.0,Abertura
1.57806,1.5804,2008-01-02 09:30:00.0,Intermediário
1.57783,1.58073,2008-01-02 10:00:00.0,Intermediário
1.5803,1.58222,2008-01-02 10:30:00.0,Intermediário
1.57385,1.57605,2008-01-02 11:00:00.0,Intermediário
1.56777,1.56969,2008-01-02 11:30:00.0,Intermediário
1.56438,1.56699,2008-01-02 12:00:00.0,Intermediário
1.56489,1.5668,2008-01-02 12:30:00.0,Intermediário
1.56736,1.56997,2008-01-02 13:00:00.0,Intermediário
1.5728,1.57487,2008-01-02 13:30:00.0,Intermediário
1.57846,1.58078,2008-01-02 14:00:00.0,Intermediário
1.58055,1.58375,2008-01-02 14:30:00.0,Intermediário
1.58182,1.58384,2008-01-02 15:00:00.0,Intermediário
1.58554,1.58818,2008-01-02 15:30:00.0,Intermediário
1.58663,1.58899,2008-01-02 16:00:00.0,Intermediário
1.5881,1.58914,2008-01-02 16:30:00.0,Fechamento Interbancário
1.58756,1.58842,2008-01-02 17:33:00.0,Fechamento
1.58382,1.59324,2008-01-03 09:20:00.0,Abertura
1.58716,1.5896,2008-01-03 09:30:00.0,Intermediário
1.58817,1.59068,2008-01-03 10:00:00.0,Intermediário
1.58282,1.58415,2008-01-03 10:30:00.0,Intermediário
1.58291,1.58514,2008-01-03 11:00:00.0,Intermediário
1.57602,1.57838,2008-01-03 11:30:00.0,Intermediário
1.57542,1.57763,2008-01-03 12:00:00.0,Intermediário
1.57857,1.58003,2008-01-03 12:30:00.0,Intermediário
1.57756,1.57963,2008-01-03 13:00:00.0,Intermediário
1.57548,1.57734,2008-01-03 13:30:00.0,Intermediário
1.57696,1.57918,2008-01-03 14:00:00.0,Intermediário
1.57517,1.57753,2008-01-03 14:30:00.0,Intermediário
1.57155,1.57384,2008-01-03 15:00:00.0,Intermediário
1.56926,1.57162,2008-01-03 15:30:00.0,Intermediário
1.57398,1.57545,2008-01-03 16:00:00.0,Intermediário
1.57606,1.57729,2008-01-03 16:30:00.0,Fechamento Interbancário
1.57975,1.5808,2008-01-03 17:39:00.0,Fechamento
1.56427,1.57366,2008-01-04 09:21:00.0,Abertura
1.56701,1.56903,2008-01-04 09:30:00.0,Intermediário
1.56629,1.56836,2008-01-04 10:00:00.0,Intermediário
1.56413,1.56634,2008-01-04 10:30:00.0,Intermediário
1.56342,1.56551,2008-01-04 11:00:00.0,Intermediário
1.56648,1.5752,2008-01-04 11:30:00.0,Intermediário
