cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
5.7725,5.7763,2023-01-02 10:11:18.511,Abertura
5.7916,5.7948,2023-01-02 11:05:17.032,Intermediário
5.7764,5.7795,2023-01-02 12:10:16.594,Intermediário
5.7631,5.7663,2023-01-02 13:05:57.582,Intermediário
5.7706,5.7737,2023-01-02 13:05:57.593,Fechamento
5.7065,5.7096,2023-01-03 10:03:17.048,Abertura
5.7412,5.7424,2023-01-03 11:11:16.694,Intermediário
5.7607,5.7638,2023-01-03 12:07:16.28,Intermediário
5.7564,5.7595,2023-01-03 13:11:19.075,Intermediário
5.7282,5.7312,2023-01-03 13:11:19.08,Fechamento
5.8636,5.8668,2023-01-04 10:11:16.796,Abertura
5.8611,5.8643,2023-01-04 11:11:16.379,Intermediário
5.8787,5.8819,2023-01-04 12:03:31.114,Intermediário
5.8554,5.8586,2023-01-04 13:09:19.565,Intermediário
5.8583,5.8615,2023-01-04 13:09:19.572,Fechamento
5.7992,5.8024,2023-01-05 10:05:16.316,Abertura
5.7984,5.8015,2023-01-05 11:05:16.697,Intermediário
5.7783,5.7814,2023-01-05 12:05:18.389,Intermediário
5.758,5.7611,2023-01-05 13:03:32.257,Intermediário
5.7609,5.764,2023-01-05 13:03:32.262,Fechamento
5.6772,5.6802,2023-01-06 10:09:17.141,Abertura
5.6441,5.6471,2023-01-06 11:11:16.58,Intermediário
5.6146,5.6177,2023-01-06 12:05:17.045,Intermediário
5.6369,5.6399,2023-01-06 13:02:28.721,Intermediário
5.6748,5.6778,2023-01-06 13:02:28.727,Fechamento
5.7239,5.727,2023-01-09 10:03:17.851,Abertura
5.7696,5.7728,2023-01-09 11:05:18.197,Intermediário
5.7734,5.7766,2023-01-09 12:11:16.876,Intermediário
5.7614,5.7645,2023-01-09 13:07:16.717,Intermediário
5.766,5.7692,2023-01-09 13:07:16.725,Fechamento
5.6981,5.7013,2023-01-10 10:09:16.469,Abertura
5.6567,5.6586,2023-01-10 11:08:16.455,Intermediário
5.6712,5.6743,2023-01-10 12:08:17.84,Intermediário
5.6623,5.6654,2023-01-10 13:05:25.672,Intermediário
5.6747,5.6778,2023-01-10 13:05:25.681,Fechamento
5.6097,5.6128,2023-01-11 10:10:16.612,Abertura
5.5978,5.6009,2023-01-11 11:04:04.728,Intermediário
5.5928,5.594,2023-01-11 12:07:18.037,Intermediário
5.588,5.591,2023-01-11 13:07:22.488,Intermediário
5.5857,5.5887,2023-01-11 13:07:22.492,Fechamento
5.5143,5.5179,2023-01-12 10:08:17.046,Abertura
5.5193,5.5212,2023-01-12 11:03:15.992,Intermediário
5.5278,5.5331,2023-01-12 12:07:16.925,Intermediário
5.5205,5.5259,2023-01-12 13:09:27.27,Intermediário
5.5316,5.537,2023-01-12 13:09:27.278,Fechamento
5.5336,5.5372,2023-01-13 10:07:17.082,Abertura
5.4969,5.4999,2023-01-13 11:03:17.146,Intermediário
5.4908,5.4939,2023-01-13 12:04:17.618,Intermediário
5.5008,5.5038,2023-01-13 13:10:23.133,Intermediário
5.5203,5.5233,2023-01-13 13:10:23.139,Fechamento
5.5017,5.5047,2023-01-16 10:06:18.73,Abertura
5.5188,5.523,2023-01-16 11:11:17.162,Intermediário
5.5266,5.5308,2023-01-16 12:09:16.393,Intermediário
5.5182,5.5218,2023-01-16 13:07:23.214,Intermediário
5.5175,5.5212,2023-01-16 13:07:23.23,Fechamento
5.5688,5.5719,2023-01-17 10:03:18.446,Abertura
5.5599,5.563,2023-01-17 11:03:17.027,Intermediário
5.574,5.5771,2023-01-17 12:03:16.899,Intermediário
5.5442,5.5473,2023-01-17 13:09:23.084,Intermediário
5.5601,5.5631,2023-01-17 13:09:23.089,Fechamento
5.5735,5.5766,2023-01-18 10:08:17.282,Abertura
5.565,5.5681,2023-01-18 11:11:36.791,Intermediário
5.586,5.5891,2023-01-18 12:11:17.938,Intermediário
5.5857,5.5888,2023-01-18 13:11:36.517,Intermediário
5.5735,5.5766,2023-01-18 13:11:36.521,Fechamento
5.6862,5.6893,2023-01-19 10:11:21.949,Abertura
5.6664,5.6689,2023-01-19 11:08:16.423,Intermediário
5.6895,5.6926,2023-01-19 12:05:16.758,Intermediário
5.6919,5.695,2023-01-19 13:07:18.674,Intermediário
5.6845,5.6876,2023-01-19 13:07:18.678,Fechamento
5.6247,5.6278,2023-01-20 10:02:17.564,Abertura
5.6511,5.6542,2023-01-20 11:11:16.888,Intermediário
5.6344,5.6375,2023-01-20 12:10:18.004,Intermediário
5.6412,5.6443,2023-01-20 13:08:32.648,Intermediário
5.6445,5.6476,2023-01-20 13:08:32.655,Fechamento
5.6482,5.6513,2023-01-23 10:03:20.353,Abertura
5.6405,5.6448,2023-01-23 11:07:17.842,Intermediário
5.6269,5.63,2023-01-23 12:08:17.196,Intermediário
5.5991,5.6022,2023-01-23 13:10:05.271,Intermediário
5.6247,5.6278,2023-01-23 13:10:05.284,Fechamento
5.5963,5.5994,2023-01-24 10:09:17.4,Abertura
5.587,5.59,2023-01-24 11:08:17.672,Intermediário
5.5681,5.5712,2023-01-24 12:06:16.812,Intermediário
5.5813,5.5843,2023-01-24 13:07:36.427,Intermediário
5.5972,5.6003,2023-01-24 13:07:36.435,Fechamento
5.5521,5.5552,2023-01-25 10:10:16.908,Abertura
5.5487,5.5517,2023-01-25 11:08:16.633,Intermediário
5.5501,5.5514,2023-01-25 12:03:17.489,Intermediário
5.5135,5.5165,2023-01-25 13:05:22.238,Intermediário
5.545,5.548,2023-01-25 13:05:22.246,Fechamento
5.5566,5.5579,2023-01-26 10:10:30.974,Abertura
5.5611,5.5636,2023-01-26 11:10:16.916,Intermediário
5.5426,5.5451,2023-01-26 12:09:16.441,Intermediário
5.5104,5.5134,2023-01-26 13:02:40.378,Intermediário
5.5237,5.5267,2023-01-26 13:02:40.388,Fechamento
5.4868,5.4893,2023-01-27 10:03:16.616,Abertura
5.5037,5.5068,2023-01-27 11:09:17.667,Intermediário
5.5013,5.5031,2023-01-27 12:09:17.398,Intermediário
5.5165,5.5196,2023-01-27 13:02:20.817,Intermediário
5.4966,5.4996,2023-01-27 13:02:20.823,Fechamento
5.5314,5.5345,2023-01-30 10:08:40.771,Abertura
5.525,5.528,2023-01-30 11:11:17.456,Intermediário
5.5156,5.5187,2023-01-30 12:10:28.283,Intermediário
5.5178,5.5208,2023-01-30 13:09:30.18,Intermediário
