cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
3.3738,3.3754,2018-01-02 10:09:25.532,Abertura
3.3686,3.3706,2018-01-02 11:05:27.127,Intermediário
3.3607,3.3627,2018-01-02 12:06:27.526,Intermediário
3.3512,3.3532,2018-01-02 13:12:55.179,Intermediário
3.3598,3.3618,2018-01-02 13:12:55.196,Fechamento
3.3287,3.3306,2018-01-03 10:07:29.297,Abertura
3.337,3.3393,2018-01-03 11:04:20.346,Intermediário
3.3321,3.3341,2018-01-03 12:02:31.016,Intermediário
3.324,3.326,2018-01-03 13:04:12.514,Intermediário
3.3257,3.3277,2018-01-03 13:04:12.517,Fechamento
3.3082,3.3102,2018-01-04 10:11:36.046,Abertura
3.3186,3.3207,2018-01-04 11:06:27.861,Intermediário
3.3127,3.3147,2018-01-04 12:08:21.418,Intermediário
3.3141,3.3161,2018-01-04 13:11:55.754,Intermediário
3.3154,3.3174,2018-01-04 13:11:55.76,Fechamento
3.3211,3.3231,2018-01-05 10:02:23.869,Abertura
3.3228,3.3248,2018-01-05 11:06:27.085,Intermediário
3.3168,3.3188,2018-01-05 12:06:27.247,Intermediário
3.3095,3.3115,2018-01-05 13:09:00.238,Intermediário
3.3132,3.3152,2018-01-05 13:09:00.243,Fechamento
3.3105,3.3115,2018-01-08 10:11:35.981,Abertura
3.3129,3.3139,2018-01-08 11:10:31.841,Intermediário
3.3073,3.3093,2018-01-08 12:03:35.982,Intermediário
3.3026,3.3045,2018-01-08 13:10:47.751,Intermediário
3.3102,3.3122,2018-01-08 13:10:47.767,Fechamento
3.2945,3.2958,2018-01-09 10:02:25.572,Abertura
3.2858,3.2877,2018-01-09 11:09:24.781,Intermediário
3.2965,3.2974,2018-01-09 12:04:23.015,Intermediário
3.3002,3.3022,2018-01-09 13:06:14.645,Intermediário
3.2911,3.293,2018-01-09 13:06:14.647,Fechamento
3.3151,3.3174,2018-01-10 10:05:33.894,Abertura
3.3229,3.3249,2018-01-10 11:08:25.473,Intermediário
3.3218,3.3235,2018-01-10 12:04:25.211,Intermediário
3.3218,3.3241,2018-01-10 13:06:20.139,Intermediário
3.3229,3.3252,2018-01-10 13:06:20.141,Fechamento
3.2963,3.2972,2018-01-11 10:03:25.318,Abertura
3.3047,3.3067,2018-01-11 11:02:27.249,Intermediário
3.3118,3.3127,2018-01-11 12:08:26.095,Intermediário
3.3166,3.3176,2018-01-11 13:07:39.155,Intermediário
3.3157,3.3167,2018-01-11 13:07:39.24,Fechamento
3.3169,3.3187,2018-01-12 10:09:23.794,Abertura
3.3113,3.3126,2018-01-12 11:03:28.092,Intermediário
3.3168,3.3188,2018-01-12 12:10:33.327,Intermediário
3.305,3.307,2018-01-12 13:11:51.466,Intermediário
3.3116,3.3135,2018-01-12 13:11:51.469,Fechamento
3.321,3.3219,2018-01-15 10:10:37.606,Abertura
3.3251,3.3261,2018-01-15 11:02:26.792,Intermediário
3.326,3.328,2018-01-15 12:03:29.291,Intermediário
3.3237,3.325,2018-01-15 13:03:51.881,Intermediário
3.3223,3.3236,2018-01-15 13:03:51.89,Fechamento
3.3349,3.3358,2018-01-16 10:03:24.233,Abertura
3.3357,3.3367,2018-01-16 11:06:33.04,Intermediário
3.3362,3.3375,2018-01-16 12:06:35.76,Intermediário
3.3437,3.3446,2018-01-16 13:10:53.986,Intermediário
3.3354,3.3363,2018-01-16 13:10:53.99,Fechamento
3.35,3.352,2018-01-17 10:08:25.948,Abertura
3.3515,3.3535,2018-01-17 11:08:24.997,Intermediário
3.3581,3.3601,2018-01-17 12:09:23.502,Intermediário
3.3556,3.3576,2018-01-17 13:07:57.454,Intermediário
3.3584,3.3604,2018-01-17 13:07:57.458,Fechamento
3.3512,3.3522,2018-01-18 10:11:36.579,Abertura
3.3464,3.3484,2018-01-18 11:07:25.657,Intermediário
3.3483,3.3492,2018-01-18 12:03:25.142,Intermediário
3.3415,3.3424,2018-01-18 13:03:33.468,Intermediário
3.3493,3.3503,2018-01-18 13:03:33.47,Fechamento
3.3474,3.3484,2018-01-19 10:07:26.097,Abertura
3.346,3.348,2018-01-19 11:03:25.66,Intermediário
3.3416,3.3436,2018-01-19 12:03:25.029,Intermediário
3.3418,3.3442,2018-01-19 13:10:53.195,Intermediário
3.3421,3.3445,2018-01-19 13:10:53.197,Fechamento
3.3144,3.3164,2018-01-22 10:10:39.612,Abertura
3.321,3.3219,2018-01-22 11:09:29.135,Intermediário
3.3185,3.3198,2018-01-22 12:02:29.782,Intermediário
3.3316,3.3336,2018-01-22 13:03:42.33,Intermediário
3.3203,3.3223,2018-01-22 13:03:42.347,Fechamento
3.3347,3.3371,2018-01-23 10:03:25.772,Abertura
3.3451,3.3471,2018-01-23 11:07:26.36,Intermediário
3.3667,3.3677,2018-01-23 12:11:33.104,Intermediário
3.3721,3.3731,2018-01-23 13:04:48.091,Intermediário
3.3611,3.3621,2018-01-23 13:04:48.112,Fechamento
3.382,3.384,2018-01-24 10:08:25.715,Abertura
3.3566,3.3576,2018-01-24 11:06:37.037,Intermediário
3.3548,3.3569,2018-01-24 12:08:27.357,Intermediário
3.3811,3.3824,2018-01-24 13:10:27.349,Intermediário
3.3871,3.3884,2018-01-24 13:10:27.352,Fechamento
3.3375,3.3401,2018-01-25 10:10:44.417,Abertura
3.338,3.3393,2018-01-25 11:05:29.098,Intermediário
3.3387,3.3404,2018-01-25 12:05:26.421,Intermediário
3.3434,3.3459,2018-01-25 13:03:52.092,Intermediário
3.3508,3.3534,2018-01-25 13:03:52.095,Fechamento
3.3587,3.3597,2018-01-26 10:07:25.79,Abertura
3.3682,3.3702,2018-01-26 11:11:33.475,Intermediário
3.3654,3.3675,2018-01-26 12:08:26.263,Intermediário
3.3479,3.35,2018-01-26 13:08:49.459,Intermediário
3.358,3.36,2018-01-26 13:08:49.461,Fechamento
3.3803,3.3813,2018-01-29 10:06:21.297,Abertura
3.3833,3.3854,2018-01-29 11:04:18.913,Intermediário
3.3848,3.3869,2018-01-29 12:11:22.823,Intermediário
3.3809,3.382,2018-01-29 13:06:08.547,Intermediário
3.3812,3.3823,2018-01-29 13:06:08.553,Fechamento
3.3858,3.3879,2018-01-30 10:08:19.034,Abertura
3.3859,3.388,2018-01-30 11:04:18.167,Intermediário
3.3968,3.3989,2018-01-30 12:07:18.115,Intermediário
3.4127,3.4148,2018-01-30 13:03:46.585,Intermediário
3.3968,3.3989,2018-01-30 13:03:46.59,Fechamento
3.3772,3.3793,2018-01-31 10:05:22.398,Abertura
3.3845,3.3855,2018-01-31 11:12:39.258,Intermediário
3.403,3.4048,2018-01-31 12:10:21.761,Intermediário
3.3956,3.3977,2018-01-31 13:16:53.496,Intermediário
3.3939,3.396,2018-01-31 13:16:53.521,Fechamento
3.4055,3.4076,2018-02-01 10:07:18.954,Abertura
3.403,3.4052,2018-02-01 11:04:19.633,Intermediário
3.4092,3.4109,2018-02-01 12:10:20.613,Intermediário
3.403,3.4051,2018-02-01 13:09:59.861,Intermediário
3.4075,3.4096,2018-02-01 13:09:59.863,Fechamento
3.44,3.4422,2018-02-02 10:05:25.647,Abertura
3.4445,3.4466,2018-02-02 11:02:18.83,Intermediário
3.4431,3.4452,2018-02-02 12:08:20.733,Intermediário
3.4461,3.4482,2018-02-02 13:06:35.778,Intermediário
3.4371,3.4392,2018-02-02 13:06:35.781,Fechamento
3.472,3.4742,2018-02-05 10:11:31.246,Abertura
3.4671,3.4681,2018-02-05 11:07:23.289,Intermediário
3.4598,3.4619,2018-02-05 12:02:24.252,Intermediário
3.4638,3.4663,2018-02-05 13:06:11.643,Intermediário
3.4539,3.4564,2018-02-05 13:06:11.649,Fechamento
3.4957,3.4978,2018-02-06 10:02:26.337,Abertura
3.4827,3.4845,2018-02-06 11:02:22.22,Intermediário
3.4741,3.4762,2018-02-06 12:05:39.748,Intermediário
3.4561,3.4575,2018-02-06 13:09:27.949,Intermediário
3.4751,3.4765,2018-02-06 13:09:27.952,Fechamento
3.4502,3.4523,2018-02-07 10:09:30.205,Abertura
3.4505,3.4515,2018-02-07 11:03:23.989,Intermediário
