2026-08-10 16:46:50,616 | INFO | ============================================================
2026-08-10 16:46:50,617 | INFO | INÍCIO DA EXTRAÇÃO PTAX
2026-08-10 16:46:50,618 | INFO | Arquivo de log: logs\2026-08-10\extraction_164650.log
2026-08-10 16:46:50,618 | INFO | ============================================================
2026-08-10 16:46:50,618 | INFO | ============================================================
2026-08-10 16:46:50,618 | INFO | Iniciando extração: moeda=USD, ano=2000
2026-08-10 16:46:51,166 | INFO | Consulta feita com sucesso!
2026-08-10 16:46:55,466 | INFO | Dataframe criado com sucesso
2026-08-10 16:46:55,467 | INFO | Pasta criada com sucesso
2026-08-10 16:46:55,489 | INFO | Extração concluída
2026-08-10 16:46:55,490 | INFO | Foram extraídos 4250 registros
2026-08-10 16:46:55,490 | INFO | ============================================================
2026-08-10 16:46:55,490 | INFO | ============================================================
2026-08-10 16:46:55,490 | INFO | Iniciando extração: moeda=USD, ano=2001
2026-08-10 16:46:56,333 | INFO | Consulta feita com sucesso!
2026-08-10 16:46:56,343 | INFO | Dataframe criado com sucesso
2026-08-10 16:46:56,344 | INFO | Pasta criada com sucesso
2026-08-10 16:46:56,356 | INFO | Extração concluída
2026-08-10 16:46:56,356 | INFO | Foram extraídos 4091 registros
2026-08-10 16:46:56,357 | INFO | ============================================================
2026-08-10 16:46:56,357 | INFO | ============================================================
2026-08-10 16:46:56,357 | INFO | Iniciando extração: moeda=USD, ano=2002
2026-08-10 16:46:57,016 | INFO | Consulta feita com sucesso!
2026-08-10 16:46:57,025 | INFO | Dataframe criado com sucesso
2026-08-10 16:46:57,026 | INFO | Pasta criada com sucesso
2026-08-10 16:46:57,038 | INFO | Extração concluída
2026-08-10 16:46:57,038 | INFO | Foram extraídos 4029 registros
2026-08-10 16:46:57,039 | INFO | ============================================================
2026-08-10 16:46:57,039 | INFO | ============================================================
2026-08-10 16:46:57,039 | INFO | Iniciando extração: moeda=USD, ano=2003
2026-08-10 16:46:57,664 | INFO | Consulta feita com sucesso!
2026-08-10 16:46:57,672 | INFO | Dataframe criado com sucesso
2026-08-10 16:46:57,673 | INFO | Pasta criada com sucesso
2026-08-10 16:46:57,686 | INFO | Extração concluída
2026-08-10 16:46:57,686 | INFO | Foram extraídos 4025 registros
2026-08-10 16:46:57,686 | INFO | ============================================================
2026-08-10 16:46:57,686 | INFO | ============================================================
2026-08-10 16:46:57,686 | INFO | Iniciando extração: moeda=USD, ano=2004
2026-08-10 16:46:58,335 | INFO | Consulta feita com sucesso!
2026-08-10 16:46:58,344 | INFO | Dataframe criado com sucesso
2026-08-10 16:46:58,344 | INFO | Pasta criada com sucesso
2026-08-10 16:46:58,358 | INFO | Extração concluída
2026-08-10 16:46:58,358 | INFO | Foram extraídos 3864 registros
2026-08-10 16:46:58,358 | INFO | ============================================================
2026-08-10 16:46:58,359 | INFO | ============================================================
2026-08-10 16:46:58,359 | INFO | Iniciando extração: moeda=USD, ano=2005
2026-08-10 16:46:59,021 | INFO | Consulta feita com sucesso!
2026-08-10 16:46:59,029 | INFO | Dataframe criado com sucesso
2026-08-10 16:46:59,030 | INFO | Pasta criada com sucesso
2026-08-10 16:46:59,042 | INFO | Extração concluída
2026-08-10 16:46:59,042 | INFO | Foram extraídos 3631 registros
2026-08-10 16:46:59,042 | INFO | ============================================================
2026-08-10 16:46:59,042 | INFO | ============================================================
2026-08-10 16:46:59,043 | INFO | Iniciando extração: moeda=USD, ano=2006
2026-08-10 16:46:59,713 | INFO | Consulta feita com sucesso!
2026-08-10 16:46:59,723 | INFO | Dataframe criado com sucesso
2026-08-10 16:46:59,724 | INFO | Pasta criada com sucesso
2026-08-10 16:46:59,740 | INFO | Extração concluída
2026-08-10 16:46:59,740 | INFO | Foram extraídos 4128 registros
2026-08-10 16:46:59,740 | INFO | ============================================================
2026-08-10 16:46:59,740 | INFO | ============================================================
2026-08-10 16:46:59,740 | INFO | Iniciando extração: moeda=USD, ano=2007
2026-08-10 16:47:00,538 | INFO | Consulta feita com sucesso!
2026-08-10 16:47:00,548 | INFO | Dataframe criado com sucesso
2026-08-10 16:47:00,548 | INFO | Pasta criada com sucesso
2026-08-10 16:47:00,561 | INFO | Extração concluída
2026-08-10 16:47:00,562 | INFO | Foram extraídos 3685 registros
2026-08-10 16:47:00,562 | INFO | ============================================================
2026-08-10 16:47:00,563 | INFO | ============================================================
2026-08-10 16:47:00,563 | INFO | Iniciando extração: moeda=USD, ano=2008
2026-08-10 16:47:01,394 | INFO | Consulta feita com sucesso!
2026-08-10 16:47:01,403 | INFO | Dataframe criado com sucesso
2026-08-10 16:47:01,404 | INFO | Pasta criada com sucesso
2026-08-10 16:47:01,417 | INFO | Extração concluída
2026-08-10 16:47:01,417 | INFO | Foram extraídos 4292 registros
2026-08-10 16:47:01,418 | INFO | ============================================================
2026-08-10 16:47:01,418 | INFO | ============================================================
2026-08-10 16:47:01,418 | INFO | Iniciando extração: moeda=USD, ano=2009
2026-08-10 16:47:02,073 | INFO | Consulta feita com sucesso!
2026-08-10 16:47:02,084 | INFO | Dataframe criado com sucesso
