2026-08-10 16:27:05,344 | INFO | ============================================================
2026-08-10 16:27:05,345 | INFO | INÍCIO DA EXTRAÇÃO PTAX
2026-08-10 16:27:05,345 | INFO | Arquivo de log: logs\2026-08-10\extraction_162705.log
2026-08-10 16:27:05,345 | INFO | ============================================================
2026-08-10 16:27:05,345 | INFO | Iniciando extração: moeda=USD, ano=2000
2026-08-10 16:27:06,371 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:06,382 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:06,383 | INFO | Pasta criada com sucesso
2026-08-10 16:27:06,403 | INFO | Extração concluída
2026-08-10 16:27:06,403 | INFO | Foram extraídos 4250 registros
2026-08-10 16:27:06,404 | INFO | Iniciando extração: moeda=USD, ano=2001
2026-08-10 16:27:07,681 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:07,696 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:07,696 | INFO | Pasta criada com sucesso
2026-08-10 16:27:07,715 | INFO | Extração concluída
2026-08-10 16:27:07,715 | INFO | Foram extraídos 4091 registros
2026-08-10 16:27:07,716 | INFO | Iniciando extração: moeda=USD, ano=2002
2026-08-10 16:27:09,073 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:09,085 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:09,086 | INFO | Pasta criada com sucesso
2026-08-10 16:27:09,105 | INFO | Extração concluída
2026-08-10 16:27:09,105 | INFO | Foram extraídos 4029 registros
2026-08-10 16:27:09,105 | INFO | Iniciando extração: moeda=USD, ano=2003
2026-08-10 16:27:10,305 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:10,316 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:10,316 | INFO | Pasta criada com sucesso
2026-08-10 16:27:10,331 | INFO | Extração concluída
2026-08-10 16:27:10,331 | INFO | Foram extraídos 4025 registros
2026-08-10 16:27:10,331 | INFO | Iniciando extração: moeda=USD, ano=2004
2026-08-10 16:27:11,489 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:11,500 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:11,500 | INFO | Pasta criada com sucesso
2026-08-10 16:27:11,513 | INFO | Extração concluída
2026-08-10 16:27:11,514 | INFO | Foram extraídos 3864 registros
2026-08-10 16:27:11,514 | INFO | Iniciando extração: moeda=USD, ano=2005
2026-08-10 16:27:12,628 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:12,639 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:12,640 | INFO | Pasta criada com sucesso
2026-08-10 16:27:12,653 | INFO | Extração concluída
2026-08-10 16:27:12,653 | INFO | Foram extraídos 3631 registros
2026-08-10 16:27:12,653 | INFO | Iniciando extração: moeda=USD, ano=2006
2026-08-10 16:27:13,845 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:13,859 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:13,860 | INFO | Pasta criada com sucesso
2026-08-10 16:27:13,875 | INFO | Extração concluída
2026-08-10 16:27:13,875 | INFO | Foram extraídos 4128 registros
2026-08-10 16:27:13,875 | INFO | Iniciando extração: moeda=USD, ano=2007
2026-08-10 16:27:15,035 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:15,044 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:15,045 | INFO | Pasta criada com sucesso
2026-08-10 16:27:15,057 | INFO | Extração concluída
2026-08-10 16:27:15,058 | INFO | Foram extraídos 3685 registros
2026-08-10 16:27:15,058 | INFO | Iniciando extração: moeda=USD, ano=2008
2026-08-10 16:27:16,250 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:16,260 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:16,260 | INFO | Pasta criada com sucesso
2026-08-10 16:27:16,274 | INFO | Extração concluída
2026-08-10 16:27:16,274 | INFO | Foram extraídos 4292 registros
2026-08-10 16:27:16,275 | INFO | Iniciando extração: moeda=USD, ano=2009
2026-08-10 16:27:17,714 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:17,727 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:17,728 | INFO | Pasta criada com sucesso
2026-08-10 16:27:17,745 | INFO | Extração concluída
2026-08-10 16:27:17,745 | INFO | Foram extraídos 4224 registros
2026-08-10 16:27:17,745 | INFO | Iniciando extração: moeda=USD, ano=2010
2026-08-10 16:27:18,995 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:19,006 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:19,006 | INFO | Pasta criada com sucesso
2026-08-10 16:27:19,022 | INFO | Extração concluída
2026-08-10 16:27:19,022 | INFO | Foram extraídos 4210 registros
2026-08-10 16:27:19,022 | INFO | Iniciando extração: moeda=USD, ano=2011
2026-08-10 16:27:20,060 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:20,067 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:20,068 | INFO | Pasta criada com sucesso
2026-08-10 16:27:20,079 | INFO | Extração concluída
2026-08-10 16:27:20,080 | INFO | Foram extraídos 2737 registros
2026-08-10 16:27:20,080 | INFO | Iniciando extração: moeda=USD, ano=2012
2026-08-10 16:27:21,031 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:21,035 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:21,035 | INFO | Pasta criada com sucesso
2026-08-10 16:27:21,041 | INFO | Extração concluída
2026-08-10 16:27:21,041 | INFO | Foram extraídos 1250 registros
2026-08-10 16:27:21,041 | INFO | Iniciando extração: moeda=USD, ano=2013
2026-08-10 16:27:21,984 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:21,988 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:21,988 | INFO | Pasta criada com sucesso
2026-08-10 16:27:21,996 | INFO | Extração concluída
2026-08-10 16:27:21,997 | INFO | Foram extraídos 1259 registros
2026-08-10 16:27:21,997 | INFO | Iniciando extração: moeda=USD, ano=2014
2026-08-10 16:27:23,013 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:23,017 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:23,017 | INFO | Pasta criada com sucesso
2026-08-10 16:27:23,023 | INFO | Extração concluída
2026-08-10 16:27:23,023 | INFO | Foram extraídos 1254 registros
2026-08-10 16:27:23,023 | INFO | Iniciando extração: moeda=USD, ano=2015
2026-08-10 16:27:24,012 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:24,016 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:24,017 | INFO | Pasta criada com sucesso
2026-08-10 16:27:24,022 | INFO | Extração concluída
2026-08-10 16:27:24,022 | INFO | Foram extraídos 1244 registros
2026-08-10 16:27:24,022 | INFO | Iniciando extração: moeda=USD, ano=2016
2026-08-10 16:27:24,976 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:24,979 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:24,980 | INFO | Pasta criada com sucesso
2026-08-10 16:27:24,985 | INFO | Extração concluída
2026-08-10 16:27:24,985 | INFO | Foram extraídos 1253 registros
2026-08-10 16:27:24,985 | INFO | Iniciando extração: moeda=USD, ano=2017
2026-08-10 16:27:25,874 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:25,878 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:25,879 | INFO | Pasta criada com sucesso
2026-08-10 16:27:25,884 | INFO | Extração concluída
2026-08-10 16:27:25,884 | INFO | Foram extraídos 1243 registros
2026-08-10 16:27:25,884 | INFO | Iniciando extração: moeda=USD, ano=2018
2026-08-10 16:27:26,841 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:26,845 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:26,846 | INFO | Pasta criada com sucesso
2026-08-10 16:27:26,851 | INFO | Extração concluída
2026-08-10 16:27:26,851 | INFO | Foram extraídos 1244 registros
2026-08-10 16:27:26,851 | INFO | Iniciando extração: moeda=USD, ano=2019
2026-08-10 16:27:27,846 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:27,850 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:27,850 | INFO | Pasta criada com sucesso
2026-08-10 16:27:27,856 | INFO | Extração concluída
2026-08-10 16:27:27,857 | INFO | Foram extraídos 1259 registros
2026-08-10 16:27:27,857 | INFO | Iniciando extração: moeda=USD, ano=2020
2026-08-10 16:27:28,853 | INFO | Consulta feita com sucesso!
2026-08-10 16:27:28,858 | INFO | Dataframe criado com sucesso
2026-08-10 16:27:28,858 | INFO | Pasta criada com sucesso
