cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
2.0709,2.0716,2013-01-02 10:07:30.04,Abertura
2.0719,2.0726,2013-01-02 11:06:26.78,Intermediário
2.0731,2.0739,2013-01-02 12:07:28.76,Intermediário
2.075,2.0758,2013-01-02 13:05:48.207,Intermediário
2.0735,2.0743,2013-01-02 13:05:48.249,Fechamento
2.0741,2.0749,2013-01-03 10:05:29.679,Abertura
2.0746,2.0754,2013-01-03 11:03:30.72,Intermediário
2.0789,2.0799,2013-01-03 12:03:29.368,Intermediário
2.0728,2.0736,2013-01-03 13:10:38.655,Intermediário
2.0761,2.0769,2013-01-03 13:10:38.68,Fechamento
2.0609,2.0617,2013-01-04 10:10:31.012,Abertura
2.0625,2.0633,2013-01-04 11:05:29.966,Intermediário
2.0671,2.0681,2013-01-04 12:08:27.674,Intermediário
2.0686,2.0694,2013-01-04 13:11:43.912,Intermediário
2.0724,2.0732,2013-01-04 13:11:43.935,Fechamento
2.0612,2.0619,2013-01-07 10:07:36.552,Abertura
2.0572,2.058,2013-01-07 11:03:27.506,Intermediário
2.0567,2.0576,2013-01-07 12:11:27.957,Intermediário
2.0536,2.0544,2013-01-07 13:06:51.101,Intermediário
2.0576,2.0584,2013-01-07 13:06:51.118,Fechamento
2.0551,2.0559,2013-01-08 10:08:27.874,Abertura
2.0519,2.0528,2013-01-08 11:06:28.075,Intermediário
2.0596,2.0605,2013-01-08 12:09:27.053,Intermediário
2.0604,2.0611,2013-01-08 13:02:55.249,Intermediário
2.0537,2.0545,2013-01-08 13:02:55.261,Fechamento
2.069,2.0698,2013-01-09 10:11:31.161,Abertura
2.0671,2.0678,2013-01-09 11:08:34.98,Intermediário
2.0662,2.0671,2013-01-09 12:09:26.151,Intermediário
2.0669,2.0677,2013-01-09 13:07:45.942,Intermediário
2.0692,2.0701,2013-01-09 13:07:45.947,Fechamento
2.0657,2.0666,2013-01-10 10:08:27.563,Abertura
2.0668,2.0677,2013-01-10 11:08:26.813,Intermediário
