cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
2.8472,2.8485,2019-01-02 10:09:20.88,Abertura
2.8344,2.8352,2019-01-02 11:05:21.92,Intermediário
2.8173,2.8182,2019-01-02 12:11:17.439,Intermediário
2.8199,2.8214,2019-01-02 13:04:46.552,Intermediário
2.832,2.8335,2019-01-02 13:04:46.568,Fechamento
2.7766,2.7778,2019-01-03 10:09:17.894,Abertura
2.7758,2.7771,2019-01-03 11:09:18.756,Intermediário
2.7775,2.7787,2019-01-03 12:07:18.37,Intermediário
2.7804,2.7817,2019-01-03 13:04:50.815,Intermediário
2.7866,2.7878,2019-01-03 13:04:50.817,Fechamento
2.7915,2.7923,2019-01-04 10:09:19.42,Abertura
2.7969,2.7975,2019-01-04 11:05:20.337,Intermediário
2.8041,2.8054,2019-01-04 12:07:21.813,Intermediário
2.804,2.8053,2019-01-04 13:06:29.329,Intermediário
2.7977,2.799,2019-01-04 13:06:29.332,Fechamento
2.7776,2.7788,2019-01-07 10:10:20.741,Abertura
2.7712,2.7724,2019-01-07 11:10:19.988,Intermediário
2.7748,2.7763,2019-01-07 12:03:22.012,Intermediário
2.777,2.7783,2019-01-07 13:09:39.644,Intermediário
2.777,2.7783,2019-01-07 13:09:39.652,Fechamento
2.7993,2.8004,2019-01-08 10:03:18.556,Abertura
2.8007,2.8016,2019-01-08 11:08:19.054,Intermediário
2.8021,2.8034,2019-01-08 12:02:22.192,Intermediário
2.7939,2.7952,2019-01-08 13:09:06.446,Intermediário
2.8003,2.8016,2019-01-08 13:09:06.45,Fechamento
2.7959,2.7968,2019-01-09 10:10:20.198,Abertura
2.7937,2.795,2019-01-09 11:02:21.063,Intermediário
2.7855,2.7868,2019-01-09 12:06:19.105,Intermediário
2.7818,2.7835,2019-01-09 13:22:28.24,Intermediário
2.791,2.7927,2019-01-09 13:22:28.243,Fechamento
2.7913,2.7922,2019-01-10 10:11:18.182,Abertura
2.7859,2.7868,2019-01-10 11:06:18.555,Intermediário
2.7834,2.7842,2019-01-10 12:18:36.413,Intermediário
2.7836,2.7847,2019-01-10 13:03:05.63,Intermediário
2.7836,2.7847,2019-01-10 13:03:05.634,Fechamento
2.8068,2.8077,2019-01-11 10:06:17.9,Abertura
2.8165,2.8174,2019-01-11 11:05:18.591,Intermediário
2.8021,2.8034,2019-01-11 12:11:17.574,Intermediário
2.8024,2.8037,2019-01-11 13:09:51.93,Intermediário
2.7986,2.7999,2019-01-11 13:09:51.933,Fechamento
2.809,2.8101,2019-01-14 10:09:23.76,Abertura
2.8069,2.8079,2019-01-14 11:11:19.38,Intermediário
2.809,2.8103,2019-01-14 12:11:21.077,Intermediário
2.8004,2.8017,2019-01-14 13:07:34.584,Intermediário
2.8072,2.8085,2019-01-14 13:07:34.594,Fechamento
2.7945,2.7957,2019-01-15 10:09:19.203,Abertura
2.7923,2.7936,2019-01-15 11:10:20.827,Intermediário
2.7908,2.7917,2019-01-15 12:10:19.944,Intermediário
2.7997,2.8006,2019-01-15 13:13:35.569,Intermediário
2.7989,2.7997,2019-01-15 13:13:35.572,Fechamento
2.8046,2.8055,2019-01-16 10:05:19.972,Abertura
2.7983,2.7996,2019-01-16 11:05:20.905,Intermediário
2.8056,2.8069,2019-01-16 12:09:19.087,Intermediário
2.8069,2.8082,2019-01-16 13:07:34.218,Intermediário
2.8067,2.808,2019-01-16 13:07:34.226,Fechamento
2.8203,2.8219,2019-01-17 10:11:19.633,Abertura
2.8287,2.83,2019-01-17 11:08:19.437,Intermediário
2.8288,2.8301,2019-01-17 12:04:21.159,Intermediário
2.8312,2.8325,2019-01-17 13:11:05.481,Intermediário
2.8253,2.8266,2019-01-17 13:11:05.484,Fechamento
2.8356,2.8369,2019-01-18 10:06:19.308,Abertura
2.824,2.8251,2019-01-18 11:11:18.838,Intermediário
2.8249,2.8262,2019-01-18 12:04:09.173,Intermediário
2.8204,2.8217,2019-01-18 13:10:12.526,Intermediário
2.8253,2.8266,2019-01-18 13:10:12.53,Fechamento
2.8289,2.8297,2019-01-21 10:11:23.418,Abertura
2.8361,2.8369,2019-01-21 11:09:19.508,Intermediário
2.8363,2.8379,2019-01-21 12:11:20.195,Intermediário
2.8369,2.8382,2019-01-21 13:05:38.709,Intermediário
2.8341,2.8354,2019-01-21 13:05:38.72,Fechamento
2.8209,2.8217,2019-01-22 10:09:18.045,Abertura
2.8167,2.8173,2019-01-22 11:11:19.525,Intermediário
2.8175,2.8188,2019-01-22 12:02:21.772,Intermediário
2.8269,2.8282,2019-01-22 13:11:32.494,Intermediário
2.8184,2.8197,2019-01-22 13:11:32.497,Fechamento
2.8506,2.8519,2019-01-23 10:06:18.676,Abertura
2.8578,2.8587,2019-01-23 11:08:18.46,Intermediário
2.8462,2.8479,2019-01-23 12:03:18.637,Intermediário
2.8416,2.8427,2019-01-23 13:07:25.963,Intermediário
2.8434,2.8445,2019-01-23 13:07:25.966,Fechamento
2.8312,2.8322,2019-01-24 10:11:18.078,Abertura
2.8326,2.8339,2019-01-24 11:06:18.386,Intermediário
