cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
1.29181,1.30454,2001-01-02 09:37:00.0,Abertura
1.29259,1.29997,2001-01-02 10:00:00.0,Intermediário
1.29227,1.29965,2001-01-02 10:30:00.0,Intermediário
1.29134,1.29872,2001-01-02 11:00:00.0,Intermediário
1.29062,1.29801,2001-01-02 11:30:00.0,Intermediário
1.28979,1.29649,2001-01-02 12:00:00.0,Intermediário
1.28674,1.29409,2001-01-02 12:30:00.0,Intermediário
1.28938,1.29608,2001-01-02 13:00:00.0,Intermediário
1.291,1.2977,2001-01-02 13:30:00.0,Intermediário
1.2935,1.30023,2001-01-02 14:00:00.0,Intermediário
1.29238,1.29909,2001-01-02 14:30:00.0,Intermediário
1.2905,1.29788,2001-01-02 15:00:00.0,Intermediário
1.29581,1.30322,2001-01-02 15:30:00.0,Intermediário
1.29697,1.30372,2001-01-02 16:00:00.0,Intermediário
1.29712,1.30453,2001-01-02 16:30:00.0,Intermediário
1.29788,1.30462,2001-01-02 17:00:00.0,Fechamento Interbancário
1.29679,1.2995,2001-01-02 18:14:00.0,Fechamento
1.29341,1.30618,2001-01-03 09:40:00.0,Abertura
1.29666,1.30408,2001-01-03 10:00:00.0,Intermediário
1.2991,1.30586,2001-01-03 10:30:00.0,Intermediário
1.29702,1.30376,2001-01-03 11:00:00.0,Intermediário
1.29769,1.30443,2001-01-03 11:30:00.0,Intermediário
1.29771,1.30446,2001-01-03 12:00:00.0,Intermediário
1.29618,1.30358,2001-01-03 12:30:00.0,Intermediário
1.29595,1.30335,2001-01-03 13:00:00.0,Intermediário
1.2956,1.303,2001-01-03 13:30:00.0,Intermediário
1.29464,1.30204,2001-01-03 14:00:00.0,Intermediário
1.29318,1.30057,2001-01-03 14:30:00.0,Intermediário
1.29479,1.30219,2001-01-03 15:00:00.0,Intermediário
1.29273,1.29945,2001-01-03 15:30:00.0,Intermediário
1.29181,1.29852,2001-01-03 16:00:00.0,Intermediário
1.28762,1.29431,2001-01-03 16:30:00.0,Intermediário
