cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
5.5884,5.589,2022-01-03 10:04:22.186,Abertura
5.6242,5.6248,2022-01-03 11:11:42.883,Intermediário
5.6444,5.645,2022-01-03 12:09:19.76,Intermediário
5.6643,5.6649,2022-01-03 13:11:50.353,Intermediário
5.6303,5.6309,2022-01-03 13:11:50.357,Fechamento
5.6902,5.6908,2022-01-04 10:05:22.015,Abertura
5.7015,5.7021,2022-01-04 11:05:20.148,Intermediário
5.6487,5.6493,2022-01-04 12:10:19.466,Intermediário
5.6674,5.668,2022-01-04 13:08:59.118,Intermediário
5.677,5.6776,2022-01-04 13:08:59.123,Fechamento
5.6765,5.6771,2022-01-05 10:06:19.404,Abertura
5.6662,5.6668,2022-01-05 11:06:19.009,Intermediário
5.6458,5.6464,2022-01-05 12:03:19.428,Intermediário
5.6601,5.6607,2022-01-05 13:07:53.088,Intermediário
5.6622,5.6628,2022-01-05 13:07:53.094,Fechamento
5.6947,5.6953,2022-01-06 10:08:20.059,Abertura
5.702,5.7026,2022-01-06 11:04:18.945,Intermediário
5.7142,5.7148,2022-01-06 12:07:19.698,Intermediário
5.7035,5.7041,2022-01-06 13:09:47.709,Intermediário
5.7036,5.7042,2022-01-06 13:09:47.715,Fechamento
5.6906,5.6912,2022-01-07 10:06:19.793,Abertura
5.7032,5.7038,2022-01-07 11:06:20.501,Intermediário
5.6488,5.6494,2022-01-07 12:10:20.558,Intermediário
5.6563,5.6569,2022-01-07 13:02:38.2,Intermediário
5.6747,5.6753,2022-01-07 13:02:38.206,Fechamento
5.6539,5.6545,2022-01-10 10:05:20.954,Abertura
5.6709,5.6715,2022-01-10 11:07:20.809,Intermediário
5.6832,5.6838,2022-01-10 12:10:22.364,Intermediário
5.6841,5.6847,2022-01-10 13:09:59.739,Intermediário
5.673,5.6736,2022-01-10 13:09:59.748,Fechamento
5.6452,5.6458,2022-01-11 10:10:21.47,Abertura
5.6516,5.6522,2022-01-11 11:08:18.917,Intermediário
5.6345,5.6351,2022-01-11 12:04:18.983,Intermediário
5.6065,5.6071,2022-01-11 13:05:48.113,Intermediário
5.6345,5.6351,2022-01-11 13:05:48.123,Fechamento
5.5748,5.5754,2022-01-12 10:10:20.448,Abertura
5.5598,5.5604,2022-01-12 11:07:21.331,Intermediário
5.555,5.5556,2022-01-12 12:09:18.721,Intermediário
5.5523,5.5529,2022-01-12 13:11:22.441,Intermediário
5.5605,5.5611,2022-01-12 13:11:22.447,Fechamento
5.55,5.5506,2022-01-13 10:04:21.4,Abertura
5.5263,5.5269,2022-01-13 11:02:19.23,Intermediário
5.5108,5.5114,2022-01-13 12:07:19.699,Intermediário
5.5088,5.5094,2022-01-13 13:11:46.387,Intermediário
5.524,5.5246,2022-01-13 13:11:46.392,Fechamento
5.5316,5.5322,2022-01-14 10:11:20.616,Abertura
5.5441,5.5447,2022-01-14 11:11:20.011,Intermediário
5.5296,5.5302,2022-01-14 12:11:19.482,Intermediário
5.5318,5.5324,2022-01-14 13:11:21.471,Intermediário
5.5343,5.5349,2022-01-14 13:11:21.479,Fechamento
5.5098,5.5104,2022-01-17 10:03:20.833,Abertura
5.5001,5.5007,2022-01-17 11:02:23.118,Intermediário
5.507,5.5076,2022-01-17 12:03:17.47,Intermediário
