cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
3.278,3.2785,2018-01-02 10:09:25.532,Abertura
3.2719,3.2725,2018-01-02 11:05:27.127,Intermediário
3.2659,3.2665,2018-01-02 12:06:27.526,Intermediário
3.2607,3.2613,2018-01-02 13:12:55.179,Intermediário
3.2691,3.2697,2018-01-02 13:12:55.196,Fechamento
3.2501,3.2507,2018-01-03 10:07:29.297,Abertura
3.2569,3.2575,2018-01-03 11:04:20.346,Intermediário
3.2535,3.2541,2018-01-03 12:02:31.016,Intermediário
3.2512,3.2518,2018-01-03 13:04:12.514,Intermediário
3.2529,3.2535,2018-01-03 13:04:12.517,Fechamento
3.2275,3.2281,2018-01-04 10:11:36.046,Abertura
3.2353,3.236,2018-01-04 11:06:27.861,Intermediário
3.2319,3.2325,2018-01-04 12:08:21.418,Intermediário
3.2299,3.2305,2018-01-04 13:11:55.754,Intermediário
3.2312,3.2318,2018-01-04 13:11:55.76,Fechamento
3.2437,3.2443,2018-01-05 10:02:23.869,Abertura
3.2447,3.2453,2018-01-05 11:06:27.085,Intermediário
3.2362,3.2368,2018-01-05 12:06:27.247,Intermediário
3.2367,3.2373,2018-01-05 13:09:00.238,Intermediário
3.2403,3.2409,2018-01-05 13:09:00.243,Fechamento
3.2367,3.2373,2018-01-08 10:11:35.981,Abertura
3.2407,3.2413,2018-01-08 11:10:31.841,Intermediário
3.2352,3.2358,2018-01-08 12:03:35.982,Intermediário
3.2276,3.2282,2018-01-08 13:10:47.751,Intermediário
3.2351,3.2357,2018-01-08 13:10:47.767,Fechamento
3.2375,3.2381,2018-01-09 10:02:25.572,Abertura
3.2296,3.2302,2018-01-09 11:09:24.781,Intermediário
3.2411,3.2417,2018-01-09 12:04:23.015,Intermediário
3.2481,3.2487,2018-01-09 13:06:14.645,Intermediário
3.2391,3.2397,2018-01-09 13:06:14.647,Fechamento
3.2432,3.2438,2018-01-10 10:05:33.894,Abertura
3.2478,3.2484,2018-01-10 11:08:25.473,Intermediário
3.2481,3.2487,2018-01-10 12:04:25.211,Intermediário
3.2451,3.2457,2018-01-10 13:06:20.139,Intermediário
3.2461,3.2467,2018-01-10 13:06:20.141,Fechamento
3.2277,3.2283,2018-01-11 10:03:25.318,Abertura
3.2307,3.2313,2018-01-11 11:02:27.249,Intermediário
3.2293,3.2299,2018-01-11 12:08:26.095,Intermediário
3.2304,3.231,2018-01-11 13:07:39.155,Intermediário
3.2295,3.2301,2018-01-11 13:07:39.24,Fechamento
3.221,3.2215,2018-01-12 10:09:23.794,Abertura
3.2159,3.2165,2018-01-12 11:03:28.092,Intermediário
3.2269,3.2275,2018-01-12 12:10:33.327,Intermediário
3.2128,3.2134,2018-01-12 13:11:51.466,Intermediário
3.2192,3.2197,2018-01-12 13:11:51.469,Fechamento
3.1951,3.1957,2018-01-15 10:10:37.606,Abertura
3.1951,3.1957,2018-01-15 11:02:26.792,Intermediário
3.1956,3.1962,2018-01-15 12:03:29.291,Intermediário
3.1971,3.1977,2018-01-15 13:03:51.881,Intermediário
3.1957,3.1963,2018-01-15 13:03:51.89,Fechamento
3.2198,3.2204,2018-01-16 10:03:24.233,Abertura
3.2163,3.2169,2018-01-16 11:06:33.04,Intermediário
3.2198,3.2204,2018-01-16 12:06:35.76,Intermediário
3.2293,3.2299,2018-01-16 13:10:53.986,Intermediário
3.2213,3.2219,2018-01-16 13:10:53.99,Fechamento
3.2317,3.2323,2018-01-17 10:08:25.948,Abertura
3.2332,3.2338,2018-01-17 11:08:24.997,Intermediário
3.2332,3.2338,2018-01-17 12:09:23.502,Intermediário
3.2291,3.2297,2018-01-17 13:07:57.454,Intermediário
3.2318,3.2324,2018-01-17 13:07:57.458,Fechamento
3.2178,3.2184,2018-01-18 10:11:36.579,Abertura
3.2135,3.2141,2018-01-18 11:07:25.657,Intermediário
3.213,3.2136,2018-01-18 12:03:25.142,Intermediário
3.2048,3.2054,2018-01-18 13:03:33.468,Intermediário
3.2123,3.2129,2018-01-18 13:03:33.47,Fechamento
3.2055,3.2061,2018-01-19 10:07:26.097,Abertura
3.2098,3.2104,2018-01-19 11:03:25.66,Intermediário
3.2093,3.2099,2018-01-19 12:03:25.029,Intermediário
3.2078,3.2084,2018-01-19 13:10:53.195,Intermediário
3.2081,3.2087,2018-01-19 13:10:53.197,Fechamento
3.1841,3.1847,2018-01-22 10:10:39.612,Abertura
3.1921,3.1927,2018-01-22 11:09:29.135,Intermediário
3.1911,3.1917,2018-01-22 12:02:29.782,Intermediário
3.2037,3.2043,2018-01-22 13:03:42.33,Intermediário
3.1928,3.1934,2018-01-22 13:03:42.347,Fechamento
3.21,3.2106,2018-01-23 10:03:25.772,Abertura
3.218,3.2186,2018-01-23 11:07:26.36,Intermediário
3.2344,3.235,2018-01-23 12:11:33.104,Intermediário
3.2349,3.2355,2018-01-23 13:04:48.091,Intermediário
