cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
7.0166,7.0195,2021-01-04 10:08:21.666,Abertura
7.0178,7.0191,2021-01-04 11:03:19.573,Intermediário
7.0015,7.0044,2021-01-04 12:10:17.682,Intermediário
7.0766,7.0795,2021-01-04 13:07:33.45,Intermediário
7.0079,7.0108,2021-01-04 13:07:33.461,Fechamento
7.2532,7.2561,2021-01-05 10:04:19.68,Abertura
7.2489,7.2518,2021-01-05 11:11:17.275,Intermediário
7.2038,7.2067,2021-01-05 12:04:17.011,Intermediário
7.2368,7.2387,2021-01-05 13:11:14.036,Intermediário
7.2395,7.2414,2021-01-05 13:11:14.045,Fechamento
7.2169,7.2188,2021-01-06 10:03:20.218,Abertura
7.1817,7.1836,2021-01-06 11:06:17.197,Intermediário
7.2455,7.2479,2021-01-06 12:11:41.698,Intermediário
7.2353,7.2377,2021-01-06 13:12:28.246,Intermediário
7.2048,7.2072,2021-01-06 13:12:28.251,Fechamento
7.2324,7.2349,2021-01-07 10:06:20.255,Abertura
7.2292,7.2311,2021-01-07 11:06:18.807,Intermediário
7.2592,7.2616,2021-01-07 12:10:19.666,Intermediário
7.2907,7.2937,2021-01-07 13:11:33.559,Intermediário
7.2378,7.2407,2021-01-07 13:11:33.564,Fechamento
7.2899,7.2928,2021-01-08 10:10:19.826,Abertura
7.2604,7.2634,2021-01-08 11:03:18.151,Intermediário
7.3341,7.3371,2021-01-08 12:05:18.046,Intermediário
7.3078,7.3107,2021-01-08 13:08:31.58,Intermediário
7.2936,7.2966,2021-01-08 13:08:31.586,Fechamento
7.4004,7.4018,2021-01-11 10:08:20.779,Abertura
7.3888,7.3901,2021-01-11 11:09:17.838,Intermediário
7.4019,7.4049,2021-01-11 12:09:18.66,Intermediário
7.4231,7.4261,2021-01-11 13:03:59.417,Intermediário
7.4108,7.4138,2021-01-11 13:03:59.427,Fechamento
7.4382,7.4414,2021-01-12 10:13:49.04,Abertura
7.4392,7.4411,2021-01-12 11:06:18.298,Intermediário
7.4358,7.4372,2021-01-12 12:02:17.548,Intermediário
7.4025,7.4055,2021-01-12 13:07:38.012,Intermediário
7.438,7.441,2021-01-12 13:07:38.023,Fechamento
7.2872,7.2901,2021-01-13 10:10:19.591,Abertura
7.2121,7.2134,2021-01-13 11:02:18.044,Intermediário
7.2842,7.2872,2021-01-13 12:06:18.201,Intermediário
7.2074,7.2088,2021-01-13 13:03:31.959,Intermediário
7.2358,7.2372,2021-01-13 13:03:31.966,Fechamento
7.1859,7.1872,2021-01-14 10:22:38.157,Abertura
7.1897,7.1931,2021-01-14 11:04:20.226,Intermediário
7.2011,7.2024,2021-01-14 12:05:18.307,Intermediário
7.1424,7.1453,2021-01-14 13:05:07.341,Intermediário
7.1956,7.1985,2021-01-14 13:05:07.348,Fechamento
7.1716,7.174,2021-01-15 10:02:22.273,Abertura
7.192,7.1934,2021-01-15 11:06:18.687,Intermediário
7.164,7.1669,2021-01-15 12:05:19.625,Intermediário
7.1505,7.1534,2021-01-15 13:02:58.505,Intermediário
