cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
4.135,4.137,2015-01-02 10:06:25.045,Abertura
4.1459,4.1476,2015-01-02 11:10:26.097,Intermediário
4.1689,4.1707,2015-01-02 12:04:21.991,Intermediário
4.1539,4.1561,2015-01-02 13:08:59.976,Intermediário
4.1456,4.1476,2015-01-02 13:09:00.008,Fechamento
4.1262,4.1279,2015-01-05 10:11:23.034,Abertura
4.1246,4.1263,2015-01-05 11:07:22.613,Intermediário
4.1223,4.1243,2015-01-05 12:05:28.003,Intermediário
4.1324,4.1339,2015-01-05 13:05:39.03,Intermediário
4.128,4.1295,2015-01-05 13:05:39.045,Fechamento
4.1227,4.1241,2015-01-06 10:09:23.702,Abertura
4.1013,4.1033,2015-01-06 11:07:26.474,Intermediário
4.0887,4.0909,2015-01-06 12:08:22.494,Intermediário
4.0949,4.0965,2015-01-06 13:02:40.484,Intermediário
4.0991,4.1007,2015-01-06 13:02:40.508,Fechamento
4.0514,4.0528,2015-01-07 10:09:24.321,Abertura
4.0465,4.0483,2015-01-07 11:10:27.792,Intermediário
4.0454,4.0469,2015-01-07 12:03:21.791,Intermediário
4.0524,4.0541,2015-01-07 13:03:26.345,Intermediário
4.0419,4.0436,2015-01-07 13:03:26.355,Fechamento
4.044,4.0452,2015-01-08 10:06:22.285,Abertura
4.0682,4.0702,2015-01-08 11:10:28.844,Intermediário
4.0663,4.068,2015-01-08 12:04:22.055,Intermediário
4.0475,4.049,2015-01-08 13:14:50.905,Intermediário
4.0604,4.0618,2015-01-08 13:14:50.913,Fechamento
4.0449,4.0461,2015-01-09 10:03:22.239,Abertura
4.0195,4.0209,2015-01-09 11:04:22.214,Intermediário
4.0116,4.0133,2015-01-09 12:11:21.254,Intermediário
4.008,4.0105,2015-01-09 13:05:35.294,Intermediário
4.0171,4.0196,2015-01-09 13:05:35.298,Fechamento
3.9999,4.0018,2015-01-12 10:06:23.724,Abertura
4.0183,4.02,2015-01-12 11:09:21.12,Intermediário
4.0419,4.0434,2015-01-12 12:06:22.982,Intermediário
4.0385,4.0402,2015-01-12 13:08:28.675,Intermediário
4.0297,4.0314,2015-01-12 13:08:28.69,Fechamento
4.0291,4.0311,2015-01-13 10:08:21.599,Abertura
4.0087,4.0107,2015-01-13 11:06:22.441,Intermediário
4.0079,4.0095,2015-01-13 12:05:28.277,Intermediário
4.0048,4.0063,2015-01-13 13:03:36.241,Intermediário
4.0121,4.0135,2015-01-13 13:03:36.247,Fechamento
4.0024,4.0035,2015-01-14 10:07:27.111,Abertura
3.9811,3.9826,2015-01-14 11:13:15.231,Intermediário
3.9988,4.0003,2015-01-14 12:07:26.482,Intermediário
3.9684,3.9701,2015-01-14 13:11:33.12,Intermediário
