cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
5.04642,5.08842,2005-01-03 09:53:00.0,Abertura
5.05403,5.08077,2005-01-03 10:00:00.0,Intermediário
5.06104,5.08975,2005-01-03 10:30:00.0,Intermediário
5.07642,5.10326,2005-01-03 11:00:00.0,Intermediário
5.08245,5.10932,2005-01-03 11:30:00.0,Intermediário
5.07364,5.10047,2005-01-03 12:00:00.0,Intermediário
5.06854,5.09533,2005-01-03 12:30:00.0,Intermediário
5.06622,5.09304,2005-01-03 13:00:00.0,Intermediário
5.06146,5.08822,2005-01-03 13:30:00.0,Intermediário
5.05321,5.07997,2005-01-03 14:00:00.0,Intermediário
5.06173,5.08849,2005-01-03 14:30:00.0,Intermediário
5.07941,5.10626,2005-01-03 15:00:00.0,Intermediário
5.07594,5.10278,2005-01-03 15:30:00.0,Intermediário
5.07651,5.10336,2005-01-03 16:00:00.0,Intermediário
5.07573,5.10259,2005-01-03 16:30:00.0,Fechamento Interbancário
5.07753,5.08679,2005-01-03 18:35:00.0,Fechamento
5.05923,5.10118,2005-01-04 09:58:00.0,Abertura
5.06252,5.08929,2005-01-04 10:00:00.0,Intermediário
5.06768,5.09449,2005-01-04 10:34:00.0,Intermediário
5.07037,5.0972,2005-01-04 11:00:00.0,Intermediário
5.07176,5.09857,2005-01-04 11:30:00.0,Intermediário
5.07414,5.10287,2005-01-04 12:00:00.0,Intermediário
5.07657,5.10341,2005-01-04 12:30:00.0,Intermediário
5.08417,5.11104,2005-01-04 13:00:00.0,Intermediário
5.06589,5.09266,2005-01-04 13:35:00.0,Intermediário
5.05943,5.08619,2005-01-04 14:00:00.0,Intermediário
5.05407,5.08078,2005-01-04 14:30:00.0,Intermediário
5.07795,5.1048,2005-01-04 15:00:00.0,Intermediário
5.07582,5.10265,2005-01-04 15:30:00.0,Intermediário
5.07097,5.09779,2005-01-04 16:00:00.0,Intermediário
5.07394,5.10076,2005-01-04 16:30:00.0,Fechamento Interbancário
5.05771,5.06696,2005-01-04 17:40:00.0,Fechamento
5.10839,5.15044,2005-01-05 09:50:00.0,Abertura
5.10222,5.12916,2005-01-05 10:00:00.0,Intermediário
5.09204,5.11895,2005-01-05 10:30:00.0,Intermediário
5.09261,5.11952,2005-01-05 11:00:00.0,Intermediário
5.09473,5.12163,2005-01-05 11:30:00.0,Intermediário
5.0897,5.11658,2005-01-05 12:00:00.0,Intermediário
5.08575,5.11263,2005-01-05 12:30:00.0,Intermediário
5.08036,5.10722,2005-01-05 13:00:00.0,Intermediário
5.09063,5.11751,2005-01-05 13:30:00.0,Intermediário
5.09279,5.1197,2005-01-05 14:00:00.0,Intermediário
5.09493,5.12186,2005-01-05 14:30:00.0,Intermediário
5.08093,5.1078,2005-01-05 15:00:00.0,Intermediário
5.08068,5.10562,2005-01-05 15:30:00.0,Intermediário
5.09114,5.11614,2005-01-05 16:00:00.0,Intermediário
5.09141,5.11641,2005-01-05 16:30:00.0,Fechamento Interbancário
5.10056,5.10987,2005-01-05 17:40:00.0,Fechamento
5.08194,5.1238,2005-01-06 09:57:00.0,Abertura
5.08167,5.10851,2005-01-06 10:00:00.0,Intermediário
5.08381,5.10879,2005-01-06 10:30:00.0,Intermediário
5.0745,5.10133,2005-01-06 11:00:00.0,Intermediário
5.09503,5.12196,2005-01-06 11:30:00.0,Intermediário
5.08412,5.10911,2005-01-06 12:00:00.0,Intermediário
5.08424,5.11108,2005-01-06 12:30:00.0,Intermediário
5.08348,5.11035,2005-01-06 13:00:00.0,Intermediário
