2026-08-11 13:20:50,082 | INFO | ============================================================
2026-08-11 13:20:50,083 | INFO | INÍCIO DA EXTRAÇÃO PTAX
2026-08-11 13:20:50,083 | INFO | Arquivo de log: logs\2026-08-11\extraction_132050.log
2026-08-11 13:20:50,083 | INFO | ============================================================
2026-08-11 13:20:50,083 | INFO | ============================================================
2026-08-11 13:20:50,083 | INFO | Iniciando extração: moeda=USD, ano=2000
2026-08-11 13:20:50,820 | INFO | Consulta feita com sucesso!
2026-08-11 13:20:50,831 | INFO | Dataframe criado com sucesso
2026-08-11 13:20:50,833 | INFO | Pasta criada com sucesso
2026-08-11 13:20:50,855 | INFO | Extração concluída
2026-08-11 13:20:50,855 | INFO | Foram extraídos 4250 registros
2026-08-11 13:20:50,856 | INFO | ============================================================
2026-08-11 13:20:50,856 | INFO | ============================================================
2026-08-11 13:20:50,856 | INFO | Iniciando extração: moeda=USD, ano=2001
2026-08-11 13:20:51,681 | INFO | Consulta feita com sucesso!
2026-08-11 13:20:51,695 | INFO | Dataframe criado com sucesso
2026-08-11 13:20:51,696 | INFO | Pasta criada com sucesso
2026-08-11 13:20:51,710 | INFO | Extração concluída
2026-08-11 13:20:51,711 | INFO | Foram extraídos 4091 registros
2026-08-11 13:20:51,711 | INFO | ============================================================
2026-08-11 13:20:51,711 | INFO | ============================================================
2026-08-11 13:20:51,712 | INFO | Iniciando extração: moeda=USD, ano=2002
2026-08-11 13:20:52,357 | INFO | Consulta feita com sucesso!
2026-08-11 13:20:52,367 | INFO | Dataframe criado com sucesso
2026-08-11 13:20:52,368 | INFO | Pasta criada com sucesso
2026-08-11 13:20:52,382 | INFO | Extração concluída
2026-08-11 13:20:52,383 | INFO | Foram extraídos 4029 registros
2026-08-11 13:20:52,383 | INFO | ============================================================
2026-08-11 13:20:52,383 | INFO | ============================================================
2026-08-11 13:20:52,383 | INFO | Iniciando extração: moeda=USD, ano=2003
2026-08-11 13:20:53,058 | INFO | Consulta feita com sucesso!
2026-08-11 13:20:53,067 | INFO | Dataframe criado com sucesso
2026-08-11 13:20:53,068 | INFO | Pasta criada com sucesso
2026-08-11 13:20:53,082 | INFO | Extração concluída
2026-08-11 13:20:53,082 | INFO | Foram extraídos 4025 registros
2026-08-11 13:20:53,083 | INFO | ============================================================
2026-08-11 13:20:53,083 | INFO | ============================================================
2026-08-11 13:20:53,083 | INFO | Iniciando extração: moeda=USD, ano=2004
2026-08-11 13:20:53,745 | INFO | Consulta feita com sucesso!
2026-08-11 13:20:53,756 | INFO | Dataframe criado com sucesso
2026-08-11 13:20:53,756 | INFO | Pasta criada com sucesso
