2026-08-12 00:12:33,141 | INFO | ============================================================
2026-08-12 00:12:33,142 | INFO | INÍCIO DA EXTRAÇÃO PTAX
2026-08-12 00:12:33,142 | INFO | Arquivo de log: logs\2026-08-12\extraction_001233.log
2026-08-12 00:12:33,143 | INFO | ============================================================
2026-08-12 00:12:33,143 | INFO | ============================================================
2026-08-12 00:12:33,143 | INFO | Iniciando extração: moeda=AUD, ano=2000
2026-08-12 00:12:33,712 | INFO | Consulta feita com sucesso!
2026-08-12 00:12:33,727 | INFO | Dataframe criado com sucesso
2026-08-12 00:12:33,728 | INFO | Pasta criada com sucesso
2026-08-12 00:12:33,755 | INFO | Extração concluída
2026-08-12 00:12:33,756 | INFO | Foram extraídos 4250 registros
2026-08-12 00:12:33,756 | INFO | ============================================================
2026-08-12 00:12:33,756 | INFO | ============================================================
2026-08-12 00:12:33,756 | INFO | Iniciando extração: moeda=AUD, ano=2001
2026-08-12 00:12:34,528 | INFO | Consulta feita com sucesso!
2026-08-12 00:12:34,540 | INFO | Dataframe criado com sucesso
2026-08-12 00:12:34,541 | INFO | Pasta criada com sucesso
2026-08-12 00:12:34,556 | INFO | Extração concluída
2026-08-12 00:12:34,556 | INFO | Foram extraídos 4090 registros
2026-08-12 00:12:34,556 | INFO | ============================================================
2026-08-12 00:12:34,557 | INFO | ============================================================
2026-08-12 00:12:34,557 | INFO | Iniciando extração: moeda=AUD, ano=2002
2026-08-12 00:12:35,283 | INFO | Consulta feita com sucesso!
2026-08-12 00:12:35,291 | INFO | Dataframe criado com sucesso
2026-08-12 00:12:35,292 | INFO | Pasta criada com sucesso
2026-08-12 00:12:35,306 | INFO | Extração concluída
2026-08-12 00:12:35,306 | INFO | Foram extraídos 4029 registros
2026-08-12 00:12:35,306 | INFO | ============================================================
2026-08-12 00:12:35,307 | INFO | ============================================================
2026-08-12 00:12:35,307 | INFO | Iniciando extração: moeda=AUD, ano=2003
2026-08-12 00:12:35,838 | INFO | Consulta feita com sucesso!
2026-08-12 00:12:35,848 | INFO | Dataframe criado com sucesso
2026-08-12 00:12:35,849 | INFO | Pasta criada com sucesso
2026-08-12 00:12:35,865 | INFO | Extração concluída
2026-08-12 00:12:35,866 | INFO | Foram extraídos 4025 registros
2026-08-12 00:12:35,866 | INFO | ============================================================
2026-08-12 00:12:35,866 | INFO | ============================================================
2026-08-12 00:12:35,867 | INFO | Iniciando extração: moeda=AUD, ano=2004
2026-08-12 00:12:36,466 | INFO | Consulta feita com sucesso!
2026-08-12 00:12:36,477 | INFO | Dataframe criado com sucesso
2026-08-12 00:12:36,477 | INFO | Pasta criada com sucesso
2026-08-12 00:12:36,492 | INFO | Extração concluída
2026-08-12 00:12:36,493 | INFO | Foram extraídos 3864 registros
2026-08-12 00:12:36,493 | INFO | ============================================================
2026-08-12 00:12:36,493 | INFO | ============================================================
2026-08-12 00:12:36,494 | INFO | Iniciando extração: moeda=AUD, ano=2005
2026-08-12 00:12:37,141 | INFO | Consulta feita com sucesso!
2026-08-12 00:12:37,152 | INFO | Dataframe criado com sucesso
2026-08-12 00:12:37,152 | INFO | Pasta criada com sucesso
2026-08-12 00:12:37,175 | INFO | Extração concluída
2026-08-12 00:12:37,198 | INFO | Foram extraídos 3631 registros
2026-08-12 00:12:37,199 | INFO | ============================================================
2026-08-12 00:12:37,199 | INFO | ============================================================
2026-08-12 00:12:37,199 | INFO | Iniciando extração: moeda=AUD, ano=2006
2026-08-12 00:12:37,897 | INFO | Consulta feita com sucesso!
2026-08-12 00:12:37,909 | INFO | Dataframe criado com sucesso
2026-08-12 00:12:37,909 | INFO | Pasta criada com sucesso
2026-08-12 00:12:37,925 | INFO | Extração concluída
