cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
1.69632,1.70534,2007-01-02 09:22:00.0,Abertura
1.69742,1.69986,2007-01-02 09:30:00.0,Intermediário
1.69827,1.70093,2007-01-02 10:00:00.0,Intermediário
1.6995,1.70136,2007-01-02 10:30:00.0,Intermediário
1.69913,1.70099,2007-01-02 11:07:00.0,Intermediário
1.70053,1.70319,2007-01-02 11:43:00.0,Intermediário
1.69909,1.70175,2007-01-02 12:00:00.0,Intermediário
1.6993,1.70117,2007-01-02 12:30:00.0,Intermediário
1.69808,1.69999,2007-01-02 13:00:00.0,Intermediário
1.69893,1.7016,2007-01-02 13:30:00.0,Intermediário
1.69808,1.7001,2007-01-02 14:00:00.0,Intermediário
1.69893,1.70074,2007-01-02 14:30:00.0,Intermediário
1.69802,1.69989,2007-01-02 15:00:00.0,Intermediário
1.69585,1.69707,2007-01-02 15:30:00.0,Intermediário
1.69628,1.69814,2007-01-02 16:00:00.0,Intermediário
1.69505,1.69707,2007-01-02 16:30:00.0,Fechamento Interbancário
1.69776,1.69882,2007-01-02 17:38:00.0,Fechamento
1.68921,1.69821,2007-01-03 09:18:00.0,Abertura
1.69217,1.69525,2007-01-03 09:30:00.0,Intermediário
1.69434,1.69656,2007-01-03 10:00:00.0,Intermediário
1.69647,1.69913,2007-01-03 10:30:00.0,Intermediário
1.69482,1.69748,2007-01-03 11:00:00.0,Intermediário
1.69861,1.70105,2007-01-03 11:30:00.0,Intermediário
1.69552,1.69818,2007-01-03 12:00:00.0,Intermediário
1.69919,1.70185,2007-01-03 12:30:00.0,Intermediário
1.69849,1.70249,2007-01-03 13:00:00.0,Intermediário
1.69956,1.70078,2007-01-03 13:30:00.0,Intermediário
1.6955,1.69672,2007-01-03 14:00:00.0,Intermediário
1.69443,1.69565,2007-01-03 14:30:00.0,Intermediário
1.69165,1.6943,2007-01-03 15:00:00.0,Intermediário
1.69231,1.69454,2007-01-03 15:30:00.0,Intermediário
1.69109,1.69295,2007-01-03 16:00:00.0,Intermediário
1.69116,1.69381,2007-01-03 16:30:00.0,Fechamento Interbancário
1.68989,1.69159,2007-01-03 17:43:00.0,Fechamento
1.67633,1.6846,2007-01-04 09:22:00.0,Abertura
1.67954,1.68154,2007-01-04 09:30:00.0,Intermediário
1.68054,1.6824,2007-01-04 10:00:00.0,Intermediário
1.68097,1.68361,2007-01-04 10:30:00.0,Intermediário
1.67969,1.68233,2007-01-04 11:00:00.0,Intermediário
1.68047,1.68311,2007-01-04 11:30:00.0,Intermediário
1.68268,1.68454,2007-01-04 12:00:00.0,Intermediário
1.68325,1.68511,2007-01-04 12:30:00.0,Intermediário
1.68368,1.68633,2007-01-04 13:00:00.0,Intermediário
1.68368,1.68633,2007-01-04 13:30:00.0,Intermediário
1.68347,1.68611,2007-01-04 14:00:00.0,Intermediário
1.6824,1.68676,2007-01-04 14:30:00.0,Intermediário
1.68311,1.68497,2007-01-04 15:00:00.0,Intermediário
1.68397,1.68518,2007-01-04 15:30:00.0,Intermediário
1.6844,1.68661,2007-01-04 16:00:00.0,Intermediário
1.68354,1.6854,2007-01-04 16:30:00.0,Fechamento Interbancário
1.68283,1.68453,2007-01-04 17:44:00.0,Fechamento
1.67812,1.68703,2007-01-05 09:19:00.0,Abertura
