cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
1.55972,1.56925,2008-01-02 09:24:00.0,Abertura
1.56289,1.56536,2008-01-02 09:30:00.0,Intermediário
1.56377,1.56588,2008-01-02 10:00:00.0,Intermediário
1.56553,1.56818,2008-01-02 10:30:00.0,Intermediário
1.55989,1.56236,2008-01-02 11:00:00.0,Intermediário
1.55567,1.55779,2008-01-02 11:30:00.0,Intermediário
1.55481,1.55692,2008-01-02 12:00:00.0,Intermediário
1.55329,1.55558,2008-01-02 12:30:00.0,Intermediário
1.55567,1.55885,2008-01-02 13:00:00.0,Intermediário
1.55567,1.55832,2008-01-02 13:30:00.0,Intermediário
1.55338,1.55558,2008-01-02 14:00:00.0,Intermediário
1.55699,1.55955,2008-01-02 14:30:00.0,Intermediário
1.55708,1.55972,2008-01-02 15:00:00.0,Intermediário
1.55839,1.56085,2008-01-02 15:30:00.0,Intermediário
1.55963,1.56219,2008-01-02 16:00:00.0,Intermediário
1.55989,1.5613,2008-01-02 16:30:00.0,Fechamento Interbancário
1.55936,1.5606,2008-01-02 17:33:00.0,Fechamento
1.5489,1.55812,2008-01-03 09:20:00.0,Abertura
1.55126,1.55372,2008-01-03 09:30:00.0,Intermediário
1.55425,1.5569,2008-01-03 10:00:00.0,Intermediário
1.55197,1.55373,2008-01-03 10:30:00.0,Intermediário
1.55285,1.55523,2008-01-03 11:00:00.0,Intermediário
1.55109,1.55329,2008-01-03 11:30:00.0,Intermediário
1.55135,1.55373,2008-01-03 12:00:00.0,Intermediário
1.55408,1.55551,2008-01-03 12:30:00.0,Intermediário
1.55285,1.55549,2008-01-03 13:00:00.0,Intermediário
1.55231,1.55443,2008-01-03 13:30:00.0,Intermediário
1.55038,1.55267,2008-01-03 14:00:00.0,Intermediário
1.54791,1.5502,2008-01-03 14:30:00.0,Intermediário
1.54315,1.54561,2008-01-03 15:00:00.0,Intermediário
1.54139,1.54403,2008-01-03 15:30:00.0,Intermediário
1.54474,1.54615,2008-01-03 16:00:00.0,Intermediário
1.54474,1.5465,2008-01-03 16:30:00.0,Fechamento Interbancário
1.54835,1.54994,2008-01-03 17:39:00.0,Fechamento
1.53577,1.54527,2008-01-04 09:21:00.0,Abertura
1.53858,1.54122,2008-01-04 09:30:00.0,Intermediário
1.53848,1.54103,2008-01-04 10:00:00.0,Intermediário
1.53664,1.53866,2008-01-04 10:30:00.0,Intermediário
1.53768,1.53997,2008-01-04 11:00:00.0,Intermediário
1.5398,1.55091,2008-01-04 11:30:00.0,Intermediário
1.54299,1.54545,2008-01-04 12:00:00.0,Intermediário
1.54018,1.54282,2008-01-04 12:30:00.0,Intermediário
1.54001,1.54256,2008-01-04 13:00:00.0,Intermediário
1.53282,1.53527,2008-01-04 13:30:00.0,Intermediário
1.53247,1.53457,2008-01-04 14:00:00.0,Intermediário
1.53528,1.5379,2008-01-04 14:30:00.0,Intermediário
1.54272,1.54509,2008-01-04 15:00:00.0,Intermediário
1.53667,1.53877,2008-01-04 15:30:00.0,Intermediário
1.53247,1.53475,2008-01-04 16:00:00.0,Intermediário
1.53247,1.53405,2008-01-04 16:30:00.0,Fechamento Interbancário
1.53474,1.53614,2008-01-04 17:33:00.0,Fechamento
1.52793,1.53737,2008-01-07 09:16:00.0,Abertura
1.52932,1.53195,2008-01-07 09:30:00.0,Intermediário
