cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
1.70952,1.71803,2006-01-02 10:12:00.0,Abertura
1.71126,1.71366,2006-01-02 10:14:00.0,Intermediário
1.71132,1.71442,2006-01-02 10:30:00.0,Intermediário
1.71179,1.71489,2006-01-02 11:00:00.0,Intermediário
1.71396,1.71659,2006-01-02 11:30:00.0,Intermediário
1.71302,1.71729,2006-01-02 12:00:00.0,Intermediário
1.71375,1.71756,2006-01-02 12:30:00.0,Intermediário
1.71446,1.71803,2006-01-02 13:00:00.0,Intermediário
1.71276,1.71656,2006-01-02 13:30:00.0,Intermediário
1.71112,1.71375,2006-01-02 14:00:00.0,Intermediário
1.71135,1.71375,2006-01-02 14:30:00.0,Intermediário
1.70742,1.71006,2006-01-02 15:00:00.0,Intermediário
1.70839,1.71079,2006-01-02 15:30:00.0,Intermediário
1.71205,1.71633,2006-01-02 16:00:00.0,Intermediário
1.71352,1.71639,2006-01-02 16:30:00.0,Fechamento Interbancário
1.7122,1.71419,2006-01-02 17:36:00.0,Fechamento
1.72247,1.73078,2006-01-03 09:40:00.0,Abertura
1.72585,1.7285,2006-01-03 10:00:00.0,Intermediário
1.72615,1.7288,2006-01-03 10:30:00.0,Intermediário
1.72334,1.72672,2006-01-03 11:00:00.0,Intermediário
1.72652,1.7294,2006-01-03 11:30:00.0,Intermediário
1.72863,1.73057,2006-01-03 12:00:00.0,Intermediário
1.72331,1.72572,2006-01-03 12:30:00.0,Intermediário
1.71987,1.72181,2006-01-03 13:00:00.0,Intermediário
1.7208,1.72274,2006-01-03 13:30:00.0,Intermediário
1.72314,1.72532,2006-01-03 14:00:00.0,Intermediário
1.72314,1.72508,2006-01-03 14:30:00.0,Intermediário
1.72129,1.7237,2006-01-03 15:00:00.0,Intermediário
1.72366,1.72537,2006-01-03 15:30:00.0,Intermediário
1.7202,1.72284,2006-01-03 16:00:00.0,Intermediário
1.72253,1.72471,2006-01-03 16:30:00.0,Fechamento Interbancário
1.73451,1.73581,2006-01-03 17:42:00.0,Fechamento
1.7194,1.72822,2006-01-04 09:49:00.0,Abertura
1.72204,1.72469,2006-01-04 10:00:00.0,Intermediário
1.72097,3.23778,2006-01-04 10:30:00.0,Intermediário
1.72115,1.7231,2006-01-04 11:00:00.0,Intermediário
1.7192,1.72138,2006-01-04 11:30:00.0,Intermediário
1.71962,1.7218,2006-01-04 12:00:00.0,Intermediário
1.72087,1.72282,2006-01-04 12:30:00.0,Intermediário
1.71492,1.7171,2006-01-04 13:00:00.0,Intermediário
1.71469,1.71687,2006-01-04 13:30:00.0,Intermediário
1.71676,1.71941,2006-01-04 14:00:00.0,Intermediário
1.71907,1.72171,2006-01-04 14:30:00.0,Intermediário
1.71798,1.72063,2006-01-04 15:00:00.0,Intermediário
1.71603,1.7177,2006-01-04 15:30:00.0,Intermediário
1.71246,1.71487,2006-01-04 16:00:00.0,Intermediário
1.71126,1.7139,2006-01-04 16:30:00.0,Fechamento Interbancário
1.72382,1.72557,2006-01-04 17:44:00.0,Fechamento
1.69109,1.69968,2006-01-05 09:45:00.0,Abertura
1.6975,1.70013,2006-01-05 10:00:00.0,Intermediário
1.70169,1.70409,2006-01-05 10:30:00.0,Intermediário
1.69634,1.69829,2006-01-05 11:00:00.0,Intermediário
1.69524,1.69741,2006-01-05 11:30:00.0,Intermediário
1.69572,1.6979,2006-01-05 12:00:00.0,Intermediário
1.69352,1.69614,2006-01-05 12:30:00.0,Intermediário
1.69852,1.69972,2006-01-05 13:00:00.0,Intermediário
1.69858,1.70046,2006-01-05 13:30:00.0,Intermediário
1.69926,1.70115,2006-01-05 14:00:00.0,Intermediário
1.69994,1.70137,2006-01-05 14:30:00.0,Intermediário
1.70573,1.70837,2006-01-05 15:00:00.0,Intermediário
1.71142,1.71407,2006-01-05 15:30:00.0,Intermediário
1.70947,1.71211,2006-01-05 16:00:00.0,Intermediário
1.71016,1.7128,2006-01-05 16:30:00.0,Fechamento Interbancário
1.70694,1.70868,2006-01-05 17:44:00.0,Fechamento
1.70069,1.70862,2006-01-06 09:40:00.0,Abertura
1.70374,1.70683,2006-01-06 10:00:00.0,Intermediário
1.71063,1.71304,2006-01-06 10:30:00.0,Intermediário
1.71385,1.71626,2006-01-06 11:00:00.0,Intermediário
1.7112,1.71407,2006-01-06 11:30:00.0,Intermediário
1.71039,1.71303,2006-01-06 12:00:00.0,Intermediário
1.7113,1.71372,2006-01-06 12:30:00.0,Intermediário
1.71476,1.71741,2006-01-06 13:00:00.0,Intermediário
1.71551,1.71747,2006-01-06 13:30:00.0,Intermediário
1.71551,1.7177,2006-01-06 14:00:00.0,Intermediário
1.71757,1.72022,2006-01-06 14:30:00.0,Intermediário
1.72172,1.72437,2006-01-06 15:00:00.0,Intermediário
1.72149,1.72414,2006-01-06 15:30:00.0,Intermediário
1.71609,1.71896,2006-01-06 16:00:00.0,Intermediário
1.71752,1.72017,2006-01-06 16:30:00.0,Fechamento Interbancário
1.72219,1.72394,2006-01-06 17:40:00.0,Fechamento
1.69839,1.70659,2006-01-09 09:51:00.0,Abertura
1.70283,1.70524,2006-01-09 10:00:00.0,Intermediário
1.7026,1.70599,2006-01-09 10:30:00.0,Intermediário
1.70169,1.70456,2006-01-09 11:00:00.0,Intermediário
1.69937,1.70155,2006-01-09 11:30:00.0,Intermediário
1.70274,1.70538,2006-01-09 12:00:00.0,Intermediário
1.70237,1.70501,2006-01-09 12:30:00.0,Intermediário
1.69944,1.70162,2006-01-09 13:00:00.0,Intermediário
1.69944,1.70208,2006-01-09 13:40:00.0,Intermediário
1.69944,1.70185,2006-01-09 14:10:00.0,Intermediário
1.69718,1.69981,2006-01-09 14:30:00.0,Intermediário
1.69914,1.70132,2006-01-09 15:00:00.0,Intermediário
1.6996,1.70201,2006-01-09 15:30:00.0,Intermediário
1.69387,1.6965,2006-01-09 16:00:00.0,Intermediário
1.69485,1.69748,2006-01-09 16:30:00.0,Fechamento Interbancário
1.70494,1.70668,2006-01-09 17:34:00.0,Fechamento
1.68666,1.69553,2006-01-10 09:36:00.0,Abertura
1.69839,1.70125,2006-01-10 10:00:00.0,Intermediário
1.70193,1.70457,2006-01-10 10:30:00.0,Intermediário
1.70125,1.70343,2006-01-10 11:00:00.0,Intermediário
1.70222,1.70508,2006-01-10 11:30:00.0,Intermediário
1.70109,1.70372,2006-01-10 12:00:00.0,Intermediário
1.69927,1.70145,2006-01-10 12:30:00.0,Intermediário
1.70213,1.70432,2006-01-10 13:00:00.0,Intermediário
1.70259,1.70522,2006-01-10 13:30:00.0,Intermediário
1.70213,1.70432,2006-01-10 14:00:00.0,Intermediário
1.69987,1.7025,2006-01-10 14:30:00.0,Intermediário
1.68809,1.69027,2006-01-10 15:00:00.0,Intermediário
1.69124,1.69387,2006-01-10 15:30:00.0,Intermediário
1.68974,1.69192,2006-01-10 16:00:00.0,Intermediário
1.69154,1.69394,2006-01-10 16:30:00.0,Fechamento Interbancário
1.69453,1.69604,2006-01-10 17:39:00.0,Fechamento
1.69854,1.70651,2006-01-11 09:54:00.0,Abertura
1.69929,1.70238,2006-01-11 10:00:00.0,Intermediário
1.69982,1.70201,2006-01-11 10:30:00.0,Intermediário
1.69681,1.69967,2006-01-11 11:00:00.0,Intermediário
1.7008,1.70321,2006-01-11 11:30:00.0,Intermediário
1.70403,1.70599,2006-01-11 12:00:00.0,Intermediário
1.7057,1.70811,2006-01-11 12:30:00.0,Intermediário
1.70781,1.71,2006-01-11 13:00:00.0,Intermediário
1.706,1.70886,2006-01-11 13:30:00.0,Intermediário
1.70713,1.70909,2006-01-11 14:00:00.0,Intermediário
1.70917,1.71136,2006-01-11 14:30:00.0,Intermediário
1.71619,1.71884,2006-01-11 15:00:00.0,Intermediário
1.72005,3.64047,2006-01-11 15:30:00.0,Intermediário
1.72558,1.72777,2006-01-11 16:00:00.0,Intermediário
1.72451,1.72716,2006-01-11 16:30:00.0,Fechamento Interbancário
1.71325,1.71499,2006-01-11 17:40:00.0,Fechamento
1.71717,1.72518,2006-01-12 09:56:00.0,Abertura
1.71747,1.72012,2006-01-12 10:00:00.0,Intermediário
1.71716,1.72003,2006-01-12 10:30:00.0,Intermediário
1.72049,1.72291,2006-01-12 11:00:00.0,Intermediário
1.71346,1.71474,2006-01-12 11:30:00.0,Intermediário
1.71141,1.71337,2006-01-12 12:00:00.0,Intermediário
1.70718,1.70914,2006-01-12 12:30:00.0,Intermediário
1.70388,1.70606,2006-01-12 13:00:00.0,Intermediário
1.70229,1.70493,2006-01-12 13:30:00.0,Intermediário
1.70365,1.70629,2006-01-12 14:00:00.0,Intermediário
