cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
2.1387,2.1394,2013-01-02 10:07:30.04,Abertura
2.1406,2.1413,2013-01-02 11:06:26.78,Intermediário
2.1441,2.1449,2013-01-02 12:07:28.76,Intermediário
2.1478,2.1486,2013-01-02 13:05:48.207,Intermediário
2.1462,2.147,2013-01-02 13:05:48.249,Fechamento
2.1503,2.1511,2013-01-03 10:05:29.679,Abertura
2.1496,2.1506,2013-01-03 11:03:30.72,Intermediário
2.1529,2.1538,2013-01-03 12:03:29.368,Intermediário
2.1489,2.1497,2013-01-03 13:10:38.655,Intermediário
2.1524,2.1532,2013-01-03 13:10:38.68,Fechamento
2.1268,2.1278,2013-01-04 10:10:31.012,Abertura
2.1288,2.1297,2013-01-04 11:05:29.966,Intermediário
2.1295,2.1304,2013-01-04 12:08:27.674,Intermediário
2.1318,2.1328,2013-01-04 13:11:43.912,Intermediário
2.1356,2.1367,2013-01-04 13:11:43.935,Fechamento
2.1359,2.1367,2013-01-07 10:07:36.552,Abertura
2.1316,2.1325,2013-01-07 11:03:27.506,Intermediário
2.1297,2.1305,2013-01-07 12:11:27.957,Intermediário
2.1246,2.1254,2013-01-07 13:06:51.101,Intermediário
2.1287,2.1295,2013-01-07 13:06:51.118,Fechamento
2.1263,2.127,2013-01-08 10:08:27.874,Abertura
2.1228,2.1237,2013-01-08 11:06:28.075,Intermediário
2.1318,2.1327,2013-01-08 12:09:27.053,Intermediário
2.1349,2.1356,2013-01-08 13:02:55.249,Intermediário
2.128,2.1288,2013-01-08 13:02:55.261,Fechamento
2.1456,2.1464,2013-01-09 10:11:31.161,Abertura
2.1456,2.1464,2013-01-09 11:08:34.98,Intermediário
2.1453,2.1461,2013-01-09 12:09:26.151,Intermediário
2.1456,2.1465,2013-01-09 13:07:45.942,Intermediário
2.1481,2.1489,2013-01-09 13:07:45.947,Fechamento
2.1527,2.1535,2013-01-10 10:08:27.563,Abertura
2.1536,2.1545,2013-01-10 11:08:26.813,Intermediário
2.15,2.1508,2013-01-10 12:08:27.211,Intermediário
2.1521,2.1529,2013-01-10 13:06:41.504,Intermediário
2.1524,2.1533,2013-01-10 13:06:41.511,Fechamento
2.1494,2.1503,2013-01-11 10:04:28.679,Abertura
2.1494,2.1502,2013-01-11 11:10:29.006,Intermediário
2.1482,2.1491,2013-01-11 12:11:26.139,Intermediário
2.1455,2.1463,2013-01-11 13:10:35.892,Intermediário
2.1449,2.1458,2013-01-11 13:10:35.899,Fechamento
2.1475,2.1483,2013-01-14 10:05:29.098,Abertura
2.1486,2.1494,2013-01-14 11:05:28.931,Intermediário
2.1476,2.1485,2013-01-14 12:03:26.361,Intermediário
2.1444,2.1452,2013-01-14 13:09:43.275,Intermediário
2.1456,2.1465,2013-01-14 13:09:43.286,Fechamento
2.1497,2.1506,2013-01-15 10:07:34.075,Abertura
2.1444,2.1453,2013-01-15 11:06:27.308,Intermediário
2.1459,2.1468,2013-01-15 12:02:38.853,Intermediário
2.1476,2.1485,2013-01-15 13:06:39.398,Intermediário
2.1464,2.1472,2013-01-15 13:06:39.404,Fechamento
2.151,2.1517,2013-01-16 10:08:28.424,Abertura
2.1502,2.151,2013-01-16 11:11:27.978,Intermediário
2.1528,2.1536,2013-01-16 12:03:28.051,Intermediário
2.1534,2.1542,2013-01-16 13:10:16.772,Intermediário
2.1521,2.1529,2013-01-16 13:10:16.782,Fechamento
2.1472,2.1479,2013-01-17 10:05:27.869,Abertura
2.1487,2.1495,2013-01-17 11:07:30.805,Intermediário
2.1485,2.1494,2013-01-17 12:02:36.53,Intermediário
2.1505,2.1513,2013-01-17 13:02:55.248,Intermediário
2.1499,2.1507,2013-01-17 13:02:55.259,Fechamento
2.1462,2.1472,2013-01-18 10:10:49.237,Abertura
2.1476,2.1485,2013-01-18 11:05:28.371,Intermediário
2.1488,2.1495,2013-01-18 12:10:26.818,Intermediário
2.1425,2.1432,2013-01-18 13:12:12.11,Intermediário
2.1434,2.1443,2013-01-18 13:12:12.117,Fechamento
2.1472,2.148,2013-01-21 10:09:53.31,Abertura
2.1472,2.148,2013-01-21 11:14:36.764,Intermediário
2.1472,2.148,2013-01-21 12:06:31.646,Intermediário
2.147,2.1478,2013-01-21 13:34:30.909,Intermediário
2.1458,2.1466,2013-01-21 13:34:30.918,Fechamento
2.1585,2.1592,2013-01-22 10:02:36.097,Abertura
2.1623,2.163,2013-01-22 11:08:26.559,Intermediário
2.1628,2.1635,2013-01-22 12:08:27.197,Intermediário
2.1645,2.1652,2013-01-22 13:05:53.566,Intermediário
2.1618,2.1626,2013-01-22 13:05:53.572,Fechamento
2.1537,2.1545,2013-01-23 10:10:33.33,Abertura
2.1518,2.1526,2013-01-23 11:04:27.473,Intermediário
2.1506,2.1515,2013-01-23 12:11:14.475,Intermediário
2.1478,2.1486,2013-01-23 13:07:15.155,Intermediário
2.1497,2.1505,2013-01-23 13:07:15.162,Fechamento
2.1364,2.1372,2013-01-24 10:11:28.42,Abertura
2.1341,2.1349,2013-01-24 11:11:29.113,Intermediário
2.1287,2.1295,2013-01-24 12:10:28.613,Intermediário
2.1252,2.1259,2013-01-24 13:09:40.821,Intermediário
2.1288,2.1296,2013-01-24 13:09:40.829,Fechamento
2.1186,2.1197,2013-01-25 10:03:49.452,Abertura
2.1131,2.1142,2013-01-25 11:02:44.437,Intermediário
2.1162,2.1172,2013-01-25 12:07:36.153,Intermediário
2.1157,2.1166,2013-01-25 13:04:58.832,Intermediário
2.1167,2.1178,2013-01-25 13:04:58.866,Fechamento
2.1122,2.1129,2013-01-28 10:09:28.896,Abertura
2.116,2.1168,2013-01-28 11:03:28.616,Intermediário
2.0929,2.0937,2013-01-28 12:10:28.772,Intermediário
2.0915,2.0923,2013-01-28 13:03:00.461,Intermediário
2.103,2.1038,2013-01-28 13:03:00.518,Fechamento
2.0829,2.0838,2013-01-29 10:11:30.407,Abertura
2.0832,2.0839,2013-01-29 11:07:30.779,Intermediário
2.0741,2.0749,2013-01-29 12:10:29.251,Intermediário
2.0794,2.0803,2013-01-29 13:08:36.437,Intermediário
2.082,2.0828,2013-01-29 13:08:36.467,Fechamento
2.0685,2.0693,2013-01-30 10:09:27.605,Abertura
2.0723,2.0732,2013-01-30 11:05:27.548,Intermediário
2.0731,2.074,2013-01-30 12:05:26.606,Intermediário
2.0787,2.0794,2013-01-30 13:08:50.223,Intermediário
2.0712,2.072,2013-01-30 13:08:50.25,Fechamento
2.068,2.0688,2013-01-31 10:05:31.121,Abertura
2.0668,2.0677,2013-01-31 11:02:39.852,Intermediário
2.0727,2.0736,2013-01-31 12:03:28.05,Intermediário
2.0745,2.0753,2013-01-31 13:11:41.758,Intermediário
2.0702,2.071,2013-01-31 13:11:41.77,Fechamento
2.0672,2.0679,2013-02-01 10:03:30.946,Abertura
2.0602,2.0611,2013-02-01 11:09:29.239,Intermediário
2.0622,2.0629,2013-02-01 12:09:29.354,Intermediário
2.0643,2.0652,2013-02-01 13:02:58.713,Intermediário
2.0645,2.0653,2013-02-01 13:02:58.868,Fechamento
2.0714,2.0722,2013-02-04 10:23:24.127,Abertura
2.0754,2.0763,2013-02-04 11:08:34.53,Intermediário
2.0753,2.0761,2013-02-04 12:10:28.308,Intermediário
2.0736,2.0743,2013-02-04 13:04:25.023,Intermediário
2.0737,2.0744,2013-02-04 13:04:25.033,Fechamento
2.0664,2.0672,2013-02-05 10:08:28.779,Abertura
2.0663,2.067,2013-02-05 11:03:36.789,Intermediário
2.0665,2.0674,2013-02-05 12:08:31.338,Intermediário
2.0601,2.0609,2013-02-05 13:09:50.462,Intermediário
2.064,2.0648,2013-02-05 13:09:50.471,Fechamento
2.0496,2.0504,2013-02-06 10:08:27.869,Abertura
2.0515,2.0524,2013-02-06 11:02:39.515,Intermediário
2.0482,2.049,2013-02-06 12:07:30.574,Intermediário
2.05,2.0509,2013-02-06 13:07:47.507,Intermediário
2.0496,2.0504,2013-02-06 13:07:47.514,Fechamento
2.0496,2.0504,2013-02-07 10:09:28.192,Abertura
2.0493,2.0501,2013-02-07 11:02:40.055,Intermediário
2.0417,2.0425,2013-02-07 12:03:31.494,Intermediário
2.0318,2.0328,2013-02-07 13:03:51.962,Intermediário
2.0414,2.0424,2013-02-07 13:03:51.969,Fechamento
2.0207,2.0215,2013-02-08 10:08:27.318,Abertura
2.0215,2.0223,2013-02-08 11:03:28.707,Intermediário
2.0305,2.0313,2013-02-08 12:10:30.978,Intermediário
2.0367,2.0375,2013-02-08 13:08:58.448,Intermediário
2.027,2.0278,2013-02-08 13:08:58.455,Fechamento
2.0328,2.0335,2013-02-13 14:08:30.476,Abertura
2.0345,2.0354,2013-02-13 15:07:51.489,Intermediário
2.0338,2.0347,2013-02-13 15:07:51.525,Fechamento
2.0339,2.0347,2013-02-14 10:07:35.166,Abertura
2.0333,2.0341,2013-02-14 11:11:29.783,Intermediário
2.0343,2.0351,2013-02-14 12:07:32.585,Intermediário
2.0328,2.0336,2013-02-14 13:09:35.597,Intermediário
2.0352,2.036,2013-02-14 13:09:35.621,Fechamento
2.0294,2.0302,2013-02-15 10:04:34.678,Abertura
2.023,2.0238,2013-02-15 11:05:37.486,Intermediário
2.0214,2.0222,2013-02-15 12:07:34.282,Intermediário
2.0244,2.0251,2013-02-15 13:03:24.406,Intermediário
2.0231,2.0239,2013-02-15 13:03:24.43,Fechamento
2.0286,2.0294,2013-02-18 10:09:41.407,Abertura
2.0288,2.0296,2013-02-18 11:11:35.334,Intermediário
2.0281,2.029,2013-02-18 12:07:38.172,Intermediário
2.0248,2.0256,2013-02-18 13:03:52.199,Intermediário
2.0274,2.0282,2013-02-18 13:03:52.256,Fechamento
2.0271,2.0279,2013-02-19 10:10:35.456,Abertura
2.0276,2.0284,2013-02-19 11:11:27.805,Intermediário
2.026,2.0268,2013-02-19 12:06:28.326,Intermediário
2.0251,2.0259,2013-02-19 13:08:01.66,Intermediário
2.0275,2.0283,2013-02-19 13:08:01.687,Fechamento
2.0176,2.0184,2013-02-20 10:07:36.296,Abertura
2.0145,2.0153,2013-02-20 11:02:41.707,Intermediário
2.0141,2.0149,2013-02-20 12:09:28.648,Intermediário
2.0168,2.0177,2013-02-20 13:08:45.521,Intermediário
2.0131,2.0139,2013-02-20 13:08:45.533,Fechamento
2.0172,2.0179,2013-02-21 10:07:35.087,Abertura
2.0194,2.0202,2013-02-21 11:05:35.54,Intermediário
2.0206,2.0214,2013-02-21 12:08:31.189,Intermediário
2.026,2.0268,2013-02-21 13:13:20.062,Intermediário
2.0216,2.0223,2013-02-21 13:13:20.084,Fechamento
2.0315,2.0323,2013-02-22 10:05:34.696,Abertura
2.0321,2.0328,2013-02-22 11:11:27.335,Intermediário
2.0342,2.035,2013-02-22 12:10:29.134,Intermediário
2.0315,2.0324,2013-02-22 13:03:02.114,Intermediário
2.03,2.0308,2013-02-22 13:03:02.142,Fechamento
2.0264,2.0272,2013-02-25 10:04:35.88,Abertura
2.0281,2.029,2013-02-25 11:08:28.485,Intermediário
2.0247,2.0255,2013-02-25 12:08:28.437,Intermediário
2.0252,2.026,2013-02-25 13:10:09.33,Intermediário
2.0219,2.0227,2013-02-25 13:10:09.342,Fechamento
2.03,2.0309,2013-02-26 10:07:34.277,Abertura
2.03,2.0308,2013-02-26 11:04:32.718,Intermediário
2.0273,2.0281,2013-02-26 12:03:36.165,Intermediário
2.0278,2.0285,2013-02-26 13:06:54.773,Intermediário
2.023,2.0238,2013-02-26 13:06:54.78,Fechamento
2.0192,2.0199,2013-02-27 10:11:34.258,Abertura
2.0212,2.0221,2013-02-27 11:07:10.016,Intermediário
2.02,2.0208,2013-02-27 12:05:32.434,Intermediário
2.0178,2.0186,2013-02-27 13:11:43.536,Intermediário
2.0213,2.0221,2013-02-27 13:11:43.577,Fechamento
2.0204,2.0211,2013-02-28 10:10:37.103,Abertura
2.0238,2.0245,2013-02-28 11:02:52.168,Intermediário
2.0253,2.026,2013-02-28 12:07:40.53,Intermediário
2.0244,2.0252,2013-02-28 13:11:51.935,Intermediário
2.0215,2.0222,2013-02-28 13:11:51.961,Fechamento
2.0261,2.0269,2013-03-01 10:06:31.598,Abertura
2.0268,2.0275,2013-03-01 11:11:30.038,Intermediário
2.0246,2.0254,2013-03-01 12:05:32.737,Intermediário
2.0228,2.0236,2013-03-01 13:12:05.858,Intermediário
2.0252,2.0259,2013-03-01 13:12:05.871,Fechamento
2.0143,2.015,2013-03-04 10:06:33.749,Abertura
2.0129,2.0136,2013-03-04 11:06:30.845,Intermediário
2.0112,2.0119,2013-03-04 12:03:36.757,Intermediário
2.0109,2.0118,2013-03-04 13:08:50.68,Intermediário
2.0141,2.0148,2013-03-04 13:08:50.693,Fechamento
2.0147,2.0155,2013-03-05 10:06:42.502,Abertura
2.0162,2.0169,2013-03-05 11:02:44.557,Intermediário
2.0145,2.0152,2013-03-05 12:09:33.537,Intermediário
2.0137,2.0144,2013-03-05 13:04:46.751,Intermediário
2.0145,2.0152,2013-03-05 13:04:46.767,Fechamento
2.0206,2.0214,2013-03-06 10:08:31.274,Abertura
2.0236,2.0245,2013-03-06 11:06:31.712,Intermediário
2.02,2.0208,2013-03-06 12:06:30.259,Intermediário
2.0187,2.0194,2013-03-06 13:07:01.833,Intermediário
2.0179,2.0186,2013-03-06 13:07:01.842,Fechamento
2.018,2.0188,2013-03-07 10:06:16.465,Abertura
2.0177,2.0185,2013-03-07 11:02:43.89,Intermediário
2.0176,2.0184,2013-03-07 12:04:33.604,Intermediário
2.0111,2.0119,2013-03-07 13:08:47.258,Intermediário
2.0166,2.0174,2013-03-07 13:08:47.273,Fechamento
2.0068,2.0076,2013-03-08 10:11:29.289,Abertura
1.9993,2.0002,2013-03-08 11:11:26.643,Intermediário
1.9993,2.0001,2013-03-08 12:05:29.711,Intermediário
1.9924,1.9932,2013-03-08 13:04:53.334,Intermediário
1.9963,1.9971,2013-03-08 13:04:53.34,Fechamento
1.9898,1.9906,2013-03-11 10:05:29.708,Abertura
2.0023,2.003,2013-03-11 11:07:28.185,Intermediário
