cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
2.8043,2.8051,2020-01-02 10:08:18.114,Abertura
2.8067,2.8079,2020-01-02 11:03:40.704,Intermediário
2.8175,2.8187,2020-01-02 12:10:55.168,Intermediário
2.8218,2.823,2020-01-02 13:11:10.756,Intermediário
2.8149,2.8161,2020-01-02 13:11:10.762,Fechamento
2.8231,2.8239,2020-01-03 10:02:59.116,Abertura
2.8153,2.8161,2020-01-03 11:09:00.518,Intermediário
2.8122,2.8146,2020-01-03 12:08:53.204,Intermediário
2.812,2.8133,2020-01-03 13:06:22.603,Intermediário
2.8179,2.8191,2020-01-03 13:06:22.606,Fechamento
2.8212,2.822,2020-01-06 10:14:37.53,Abertura
2.8184,2.8197,2020-01-06 11:09:23.876,Intermediário
2.8067,2.8076,2020-01-06 12:18:18.634,Intermediário
2.8066,2.809,2020-01-06 13:03:22.266,Intermediário
2.8104,2.8128,2020-01-06 13:03:22.271,Fechamento
2.8064,2.8077,2020-01-07 10:06:39.257,Abertura
2.8054,2.8063,2020-01-07 11:03:32.327,Intermediário
2.8037,2.805,2020-01-07 12:26:42.26,Intermediário
2.8026,2.8051,2020-01-07 13:06:14.595,Intermediário
2.8033,2.8058,2020-01-07 13:06:14.601,Fechamento
2.7892,2.79,2020-01-08 10:05:40.662,Abertura
2.7888,2.7901,2020-01-08 11:09:36.449,Intermediário
2.7898,2.7906,2020-01-08 12:10:30.469,Intermediário
2.7913,2.7921,2020-01-08 13:03:56.072,Intermediário
2.7877,2.7885,2020-01-08 13:03:56.075,Fechamento
2.79,2.7913,2020-01-09 10:11:38.405,Abertura
2.7954,2.7963,2020-01-09 11:09:47.066,Intermediário
2.7992,2.8009,2020-01-09 12:06:49.288,Intermediário
2.7929,2.7937,2020-01-09 13:03:52.66,Intermediário
2.7918,2.7926,2020-01-09 13:03:52.663,Fechamento
2.8023,2.8035,2020-01-10 10:02:19.222,Abertura
2.8044,2.8057,2020-01-10 11:04:17.121,Intermediário
2.8036,2.8049,2020-01-10 12:08:16.824,Intermediário
2.8123,2.8131,2020-01-10 13:10:19.922,Intermediário
2.813,2.8138,2020-01-10 13:10:19.927,Fechamento
2.8412,2.8425,2020-01-13 10:04:20.325,Abertura
2.8522,2.8531,2020-01-13 11:07:21.173,Intermediário
2.8538,2.855,2020-01-13 12:11:16.68,Intermediário
2.8565,2.8578,2020-01-13 13:15:38.684,Intermediário
2.8516,2.8528,2020-01-13 13:15:38.695,Fechamento
2.8622,2.863,2020-01-14 10:08:18.424,Abertura
2.8557,2.8569,2020-01-14 11:04:17.22,Intermediário
2.8629,2.8637,2020-01-14 12:11:16.706,Intermediário
2.858,2.8588,2020-01-14 13:02:47.913,Intermediário
2.8592,2.86,2020-01-14 13:02:47.919,Fechamento
2.8596,2.8608,2020-01-15 10:06:17.359,Abertura
2.8638,2.8646,2020-01-15 11:07:18.009,Intermediário
2.8691,2.8704,2020-01-15 12:05:19.113,Intermediário
2.8817,2.8826,2020-01-15 13:10:59.946,Intermediário
